,Length,Area,Moment of Inertia,Material,Location,Latitude,Longitude
328,10.0,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
329,7.64,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
330,2.76,0.008251788789062419,5.674334851608019e-06,Timber,Orkanger,63.3000,9.8468
331,4.21,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
332,6.7,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
333,8.19,0.005765820198645601,2.7703902135924667e-06,Timber,Orkanger,63.3000,9.8468
334,6.96,0.013516298621146339,1.5224194034666869e-05,Timber,Berkåk,62.8238946,9.9934341
335,5.15,0.01507611731388553,1.8940776105169922e-05,Timber,Melhus,63.2897753,10.2934154
336,8.48,0.016147584490779465,2.172870707390513e-05,Timber,Melhus,63.2897753,10.2934154
337,3.24,0.023182590268021323,4.478604096124641e-05,Timber,Melhus,63.2897753,10.2934154
338,3.58,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
339,2.7,0.009793884651916291,7.993348047920123e-06,Timber,Orkanger,63.3000,9.8468
340,1.59,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
341,1.95,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
342,3.6,0.014173262831065767,1.6740114939872533e-05,Timber,Melhus,63.2897753,10.2934154
343,6.38,0.03380509253450394,9.523202343886451e-05,Timber,Berkåk,62.8238946,9.9934341
344,8.61,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
345,6.26,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
346,4.52,0.01108221708707716,1.0234627963758749e-05,Timber,Meråker,63.415312,11.747262
347,9.52,0.013788278555211544,1.584305212634221e-05,Timber,Melhus,63.2897753,10.2934154
348,3.59,0.006166125443665753,3.1684252489185155e-06,Timber,Melhus,63.2897753,10.2934154
349,9.57,0.03075687584099162,7.883211762484783e-05,Timber,Meråker,63.415312,11.747262
350,4.11,0.02797946394904763,6.523753357300467e-05,Timber,Orkanger,63.3000,9.8468
351,7.93,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
352,4.09,0.033449098568253885,9.323684958573034e-05,Timber,Melhus,63.2897753,10.2934154
353,3.12,0.004914492288717364,2.0126862046552026e-06,Timber,Steinkjer,64.024861,11.4891085
354,2.67,0.005358437571248767,2.3927377670808653e-06,Timber,Steinkjer,64.024861,11.4891085
355,8.35,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
356,2.21,0.02809942628172117,6.579814644682354e-05,Timber,Støren,63.033639,10.286356
357,8.24,0.01892853524130961,2.985745386512499e-05,Timber,Støren,63.033639,10.286356
358,5.78,0.02686551088374836,6.014630625373347e-05,Timber,Steinkjer,64.024861,11.4891085
359,6.17,0.017686972035335993,2.6069081648229787e-05,Timber,Steinkjer,64.024861,11.4891085
360,3.59,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
361,8.78,0.03154222785041497,8.29093448139578e-05,Timber,Melhus,63.2897753,10.2934154
362,3.35,0.004704963969881166,1.8447238298233288e-06,Timber,Meråker,63.415312,11.747262
363,6.65,0.012392812993923613,1.2798484491863495e-05,Timber,Orkanger,63.3000,9.8468
364,4.21,0.03803677400859627,0.00012056634808175207,Timber,Berkåk,62.8238946,9.9934341
365,1.68,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
366,2.88,0.012619486614760285,1.3270953535009501e-05,Timber,Støren,63.033639,10.286356
367,2.06,0.01569341067246418,2.0523594877884386e-05,Timber,Meråker,63.415312,11.747262
368,4.06,0.03713899702658363,0.00011494209167838232,Timber,Melhus,63.2897753,10.2934154
369,8.46,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
370,5.47,0.036215033365478946,0.0001092940534718961,Timber,Meråker,63.415312,11.747262
371,7.59,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
372,3.54,0.018251056336578808,2.775842145008112e-05,Timber,Støren,63.033639,10.286356
373,6.97,0.024308663958175925,4.924259528596011e-05,Timber,Melhus,63.2897753,10.2934154
374,8.52,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
375,8.15,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
376,8.37,0.017767244187946417,2.6306247169509644e-05,Timber,Orkanger,63.3000,9.8468
377,7.28,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
378,8.3,0.03135167824115334,8.191064404473399e-05,Timber,Berkåk,62.8238946,9.9934341
379,6.22,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
380,3.33,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
381,7.51,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
382,8.72,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
383,2.6,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
384,4.64,0.011619618597781364,1.1251294696492215e-05,Timber,Støren,63.033639,10.286356
385,7.22,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
386,9.49,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
387,4.95,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
388,3.15,0.03318889203926029,9.179187956613957e-05,Timber,Steinkjer,64.024861,11.4891085
389,8.01,0.03248589157376544,8.794442927853704e-05,Timber,Meråker,63.415312,11.747262
390,5.13,0.019925259965206676,3.308466539008899e-05,Timber,Berkåk,62.8238946,9.9934341
391,5.57,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
392,8.3,0.026829011695028656,5.998298904433203e-05,Timber,Steinkjer,64.024861,11.4891085
393,5.52,0.004385323976551878,1.6025888649433984e-06,Timber,Melhus,63.2897753,10.2934154
394,7.27,0.015822890362995487,2.0863654953281286e-05,Timber,Støren,63.033639,10.286356
395,3.15,0.029375140850633398,7.190824166621258e-05,Timber,Meråker,63.415312,11.747262
396,3.47,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
397,3.0,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
398,1.86,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
399,6.69,0.027881520010855042,6.478159650964252e-05,Timber,Orkanger,63.3000,9.8468
400,9.99,0.022675682050643346,4.284887970515573e-05,Timber,Orkanger,63.3000,9.8468
401,7.74,0.03576566064067646,0.00010659854008866945,Timber,Orkanger,63.3000,9.8468
402,5.18,0.022654023967066374,4.27670668250348e-05,Timber,Støren,63.033639,10.286356
403,4.53,0.01242401054404394,1.2863003166542915e-05,Timber,Orkanger,63.3000,9.8468
404,9.01,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
405,3.52,0.011353465647155201,1.0741765183427772e-05,Timber,Berkåk,62.8238946,9.9934341
406,1.2,0.01358545580398183,1.5380384116828634e-05,Timber,Orkanger,63.3000,9.8468
407,2.02,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
408,1.4,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
409,8.01,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
410,6.75,0.023436671403479676,4.577313053955683e-05,Timber,Meråker,63.415312,11.747262
411,6.78,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
412,5.45,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
413,8.95,0.012896922046464084,1.3860883189380944e-05,Timber,Meråker,63.415312,11.747262
414,9.31,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
415,1.12,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
416,6.59,0.02997573951965814,7.487874664586624e-05,Timber,Meråker,63.415312,11.747262
417,5.45,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
418,7.17,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
419,5.0,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
420,1.92,0.020209519921206575,3.403539128713712e-05,Timber,Meråker,63.415312,11.747262
421,2.94,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
422,1.01,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
423,3.26,0.03993052950580152,0.0001328705988844738,Timber,Melhus,63.2897753,10.2934154
424,9.17,0.023756793556591715,4.7032103340876464e-05,Timber,Melhus,63.2897753,10.2934154
425,4.17,0.03274988459848627,8.9379578434514e-05,Timber,Støren,63.033639,10.286356
426,6.16,0.01632122057957158,2.21985201005859e-05,Timber,Steinkjer,64.024861,11.4891085
427,4.95,0.03562776840350701,0.00010577815678449437,Timber,Orkanger,63.3000,9.8468
428,9.69,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
429,1.78,0.021913206849209662,4.0015719534687436e-05,Timber,Orkanger,63.3000,9.8468
430,5.93,0.01901897073086828,3.0143437305135354e-05,Timber,Støren,63.033639,10.286356
431,7.41,0.009578239294449283,7.645222331811026e-06,Timber,Meråker,63.415312,11.747262
432,8.33,0.009391546827848242,7.350095984972198e-06,Timber,Støren,63.033639,10.286356
433,5.81,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
434,1.92,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
435,3.17,0.015016060915159371,1.879017378398141e-05,Timber,Meråker,63.415312,11.747262
436,2.83,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
437,8.68,0.028669097386130913,6.849309541128819e-05,Timber,Orkanger,63.3000,9.8468
438,6.01,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
439,4.93,0.036981780511360626,0.00011397100748253773,Timber,Melhus,63.2897753,10.2934154
440,2.11,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
441,8.41,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
442,9.29,0.01532084467959443,1.9560690141354745e-05,Timber,Steinkjer,64.024861,11.4891085
443,2.54,0.03564095215175596,0.0001058564558569798,Timber,Berkåk,62.8238946,9.9934341
444,2.22,0.028665731442986106,6.84770132634502e-05,Timber,Melhus,63.2897753,10.2934154
445,3.79,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
446,8.31,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
447,7.62,0.027914930906993245,6.49369472951839e-05,Timber,Melhus,63.2897753,10.2934154
448,4.4,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
449,6.6,0.018267863920687133,2.780957101872856e-05,Timber,Støren,63.033639,10.286356
450,8.37,0.006735840168598649,3.7809618980755896e-06,Timber,Orkanger,63.3000,9.8468
451,7.79,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
452,5.52,0.006717972343070906,3.7609293668554663e-06,Timber,Berkåk,62.8238946,9.9934341
453,6.92,0.02951574023943015,7.259824349012635e-05,Timber,Berkåk,62.8238946,9.9934341
454,7.81,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
455,6.59,0.027825628350530672,6.452213275848802e-05,Timber,Berkåk,62.8238946,9.9934341
456,6.48,0.02400698417137448,4.80279407503854e-05,Timber,Meråker,63.415312,11.747262
457,5.43,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
458,2.46,0.020205337635717042,3.402130574777696e-05,Timber,Meråker,63.415312,11.747262
459,8.36,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
460,1.58,0.016390191610840335,2.238653175333841e-05,Timber,Melhus,63.2897753,10.2934154
461,1.53,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
462,2.44,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
463,3.18,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
464,2.96,0.018494465628174837,2.850377157264504e-05,Timber,Støren,63.033639,10.286356
465,4.01,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
466,9.36,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
467,1.68,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
468,3.05,0.030307527209933877,7.654551713174019e-05,Timber,Berkåk,62.8238946,9.9934341
469,1.28,0.02343324213331418,4.575973640654424e-05,Timber,Steinkjer,64.024861,11.4891085
470,5.29,0.023644221044859387,4.658743240151429e-05,Timber,Støren,63.033639,10.286356
471,1.12,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
472,3.36,0.03239327288846698,8.744367736889083e-05,Timber,Støren,63.033639,10.286356
473,8.68,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
474,1.55,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
475,8.52,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
476,1.52,0.00915156567392605,6.979262857015131e-06,Timber,Steinkjer,64.024861,11.4891085
477,4.52,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
478,5.93,0.03709152754365998,0.00011464845129350723,Timber,Støren,63.033639,10.286356
479,4.91,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
480,6.33,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
481,6.54,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
482,3.99,0.035173560205129906,0.00010309827812532485,Timber,Berkåk,62.8238946,9.9934341
483,8.2,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
484,7.91,0.03452947011344386,9.935702552626772e-05,Timber,Berkåk,62.8238946,9.9934341
485,2.9,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
486,5.47,0.03572709646204798,0.00010636878513404012,Timber,Steinkjer,64.024861,11.4891085
487,5.74,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
488,4.98,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
489,1.04,0.01592541613874414,2.1134906599347692e-05,Timber,Meråker,63.415312,11.747262
490,1.3,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
491,6.49,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
492,9.43,0.032016873869887164,8.542335103335528e-05,Timber,Meråker,63.415312,11.747262
493,1.7,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
494,5.46,0.013455332644945892,1.5087164715512219e-05,Timber,Steinkjer,64.024861,11.4891085
495,2.72,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
496,7.12,0.010831714663223972,9.777170212125098e-06,Timber,Orkanger,63.3000,9.8468
497,4.85,0.0210071108362696,3.677489214060964e-05,Timber,Melhus,63.2897753,10.2934154
498,6.89,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
499,3.41,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
500,4.98,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
501,2.62,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
502,2.52,0.01390207501744253,1.610564081588331e-05,Timber,Støren,63.033639,10.286356
503,8.04,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
504,9.3,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
505,9.86,0.021783347590860487,3.954285268868728e-05,Timber,Melhus,63.2897753,10.2934154
506,3.23,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
507,5.51,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
508,6.52,0.03189614505074559,8.478033909151687e-05,Timber,Meråker,63.415312,11.747262
509,8.36,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
510,4.46,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
511,9.9,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
512,9.93,0.027541013706554766,6.320895299871978e-05,Timber,Berkåk,62.8238946,9.9934341
513,3.91,0.019229589746645383,3.0814760152024104e-05,Timber,Berkåk,62.8238946,9.9934341
514,5.47,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
515,5.79,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
516,6.86,0.02841067212726938,6.726385756026677e-05,Timber,Meråker,63.415312,11.747262
517,8.61,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
518,5.41,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
519,2.31,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
520,3.73,0.03407696661453875,9.676997113736574e-05,Timber,Melhus,63.2897753,10.2934154
521,7.61,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
522,1.45,0.0078971100298324,5.197028901939956e-06,Timber,Støren,63.033639,10.286356
523,8.93,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
524,6.88,0.03456413172988995,9.955660018676545e-05,Timber,Berkåk,62.8238946,9.9934341
525,6.9,0.011238099748920304,1.0524573830556884e-05,Timber,Orkanger,63.3000,9.8468
526,7.37,0.005407096445213976,2.436390997320468e-06,Timber,Melhus,63.2897753,10.2934154
527,7.86,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
528,8.09,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
529,2.27,0.007655408265178692,4.883772975547186e-06,Timber,Berkåk,62.8238946,9.9934341
530,1.97,0.02112865029076743,3.720165525912888e-05,Timber,Orkanger,63.3000,9.8468
531,1.29,0.00819540116228827,5.59705001756966e-06,Timber,Steinkjer,64.024861,11.4891085
532,5.42,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
533,7.94,0.006253112467443786,3.2584512942084094e-06,Timber,Steinkjer,64.024861,11.4891085
534,2.02,0.01470051249736287,1.800875564042683e-05,Timber,Steinkjer,64.024861,11.4891085
535,7.34,0.022850115613270227,4.351064862831798e-05,Timber,Steinkjer,64.024861,11.4891085
536,1.18,0.03973130803703803,0.0001315480698611669,Timber,Berkåk,62.8238946,9.9934341
537,3.4,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
538,7.62,0.03783829189982056,0.0001193113611580022,Timber,Orkanger,63.3000,9.8468
539,7.3,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
540,5.0,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
541,6.33,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
542,8.83,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
543,2.07,0.0396938503606723,0.00013130014637128705,Timber,Støren,63.033639,10.286356
544,6.68,0.017093678601193863,2.4349487343409412e-05,Timber,Steinkjer,64.024861,11.4891085
545,7.23,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
546,6.98,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
547,7.69,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
548,6.45,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
549,2.63,0.006662895899454648,3.699515147247464e-06,Timber,Orkanger,63.3000,9.8468
550,4.98,0.03631621256644112,0.00010990560793091131,Timber,Støren,63.033639,10.286356
551,3.68,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
552,4.74,0.017873122784125818,2.6620709838036453e-05,Timber,Meråker,63.415312,11.747262
553,4.86,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
554,4.28,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
555,3.71,0.0204299091756518,3.47817657437818e-05,Timber,Berkåk,62.8238946,9.9934341
556,7.55,0.027652576771145177,6.372208350700648e-05,Timber,Steinkjer,64.024861,11.4891085
557,1.22,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
558,2.33,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
559,5.54,0.02875643585893956,6.891105027577541e-05,Timber,Steinkjer,64.024861,11.4891085
560,9.34,0.035297241781719835,0.0001038246064497657,Timber,Berkåk,62.8238946,9.9934341
561,9.79,0.039801337764442585,0.00013201220731993694,Timber,Melhus,63.2897753,10.2934154
562,2.1,0.006568977627112041,3.5959555887915453e-06,Timber,Orkanger,63.3000,9.8468
563,7.73,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
564,6.96,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
565,4.77,0.0287422957699203,6.884329717713153e-05,Timber,Melhus,63.2897753,10.2934154
566,4.42,0.031231121532567463,8.128191268183325e-05,Timber,Orkanger,63.3000,9.8468
567,8.85,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
568,6.88,0.036276493428632886,0.00010966533128980375,Timber,Orkanger,63.3000,9.8468
569,7.0,0.03138609878063406,8.20905997223099e-05,Timber,Berkåk,62.8238946,9.9934341
570,9.79,0.02915410523847344,7.083015435466537e-05,Timber,Orkanger,63.3000,9.8468
571,2.42,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
572,2.08,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
573,6.91,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
574,9.67,0.03064415734760911,7.825536496208544e-05,Timber,Støren,63.033639,10.286356
575,3.81,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
576,7.81,0.028702165672467046,6.865119285747881e-05,Timber,Steinkjer,64.024861,11.4891085
577,6.01,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
578,6.35,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
579,4.74,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
580,5.84,0.03204776245442493,8.558825652793734e-05,Timber,Støren,63.033639,10.286356
581,6.26,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
582,6.87,0.011804914003942483,1.1612999553373112e-05,Timber,Meråker,63.415312,11.747262
583,1.8,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
584,3.43,0.03646984045960777,0.00011083743859577033,Timber,Steinkjer,64.024861,11.4891085
585,2.64,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
586,2.81,0.011496699477766496,1.1014508240173036e-05,Timber,Berkåk,62.8238946,9.9934341
587,8.68,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
588,3.35,0.031104371415200057,8.062349342789287e-05,Timber,Melhus,63.2897753,10.2934154
589,3.15,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
590,2.09,0.037809291666150976,0.00011912854469133948,Timber,Melhus,63.2897753,10.2934154
591,4.79,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
592,9.61,0.025261837738162256,5.318003715910322e-05,Timber,Steinkjer,64.024861,11.4891085
593,2.13,0.03133251330154542,8.181053248262672e-05,Timber,Berkåk,62.8238946,9.9934341
594,6.13,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
595,1.48,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
596,6.83,0.02091204983927201,3.644281904001638e-05,Timber,Støren,63.033639,10.286356
597,8.21,0.01715278960293952,2.4518182596892506e-05,Timber,Meråker,63.415312,11.747262
598,4.33,0.037796124500426825,0.00011904558560431375,Timber,Berkåk,62.8238946,9.9934341
599,4.6,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
600,1.98,0.03703525904175148,0.00011430086769080289,Timber,Støren,63.033639,10.286356
601,9.52,0.006616881284751942,3.648593161375043e-06,Timber,Orkanger,63.3000,9.8468
602,3.96,0.03099029467197539,8.003319698798885e-05,Timber,Meråker,63.415312,11.747262
603,3.93,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
604,2.39,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
605,3.12,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
606,1.11,0.030816760703518298,7.913939502149246e-05,Timber,Steinkjer,64.024861,11.4891085
607,6.23,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
608,4.3,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
609,6.34,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
610,6.47,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
611,1.39,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
612,4.34,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
613,5.24,0.00780330242603971,5.074294062686436e-06,Timber,Melhus,63.2897753,10.2934154
614,3.11,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
615,4.36,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
616,7.32,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
617,2.07,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
618,5.12,0.039755534995091824,0.00013170854689549755,Timber,Melhus,63.2897753,10.2934154
619,8.09,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
620,2.14,0.02095040417988553,3.657661960838042e-05,Timber,Melhus,63.2897753,10.2934154
621,6.85,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
622,9.11,0.02979044116128288,7.395586538198811e-05,Timber,Meråker,63.415312,11.747262
623,2.66,0.019775796320621333,3.259017667622502e-05,Timber,Berkåk,62.8238946,9.9934341
624,7.97,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
625,6.81,0.02842181026940907,6.731660824919057e-05,Timber,Orkanger,63.3000,9.8468
626,6.76,0.02324551817753986,4.502950961186134e-05,Timber,Meråker,63.415312,11.747262
627,8.5,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
628,5.82,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
629,3.75,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
630,5.05,0.03587238399351861,0.00010723566111487083,Timber,Melhus,63.2897753,10.2934154
631,5.94,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
632,8.91,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
633,1.48,0.013644313951279597,1.551394193342359e-05,Timber,Orkanger,63.3000,9.8468
634,7.08,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
635,5.77,0.004990656576287374,2.0755544218700344e-06,Timber,Steinkjer,64.024861,11.4891085
636,5.71,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
637,6.96,0.01357983413611088,1.5367657930356863e-05,Timber,Støren,63.033639,10.286356
638,2.15,0.027308216246046558,6.21448895450701e-05,Timber,Orkanger,63.3000,9.8468
639,3.8,0.03831135995630561,0.00012231335847513473,Timber,Meråker,63.415312,11.747262
640,4.26,0.031454979080299345,8.245130907850578e-05,Timber,Steinkjer,64.024861,11.4891085
641,4.38,0.016679270688970203,2.318317255966171e-05,Timber,Orkanger,63.3000,9.8468
642,7.28,0.016527820266414715,2.2764070229909085e-05,Timber,Meråker,63.415312,11.747262
643,8.81,0.01796974929219622,2.6909324135365544e-05,Timber,Orkanger,63.3000,9.8468
644,9.26,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
645,1.87,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
646,4.44,0.03989642509922914,0.00013264372797486672,Timber,Melhus,63.2897753,10.2934154
647,7.09,0.016340694048211077,2.225152349810341e-05,Timber,Orkanger,63.3000,9.8468
648,5.24,0.030584893483180258,7.795297578145684e-05,Timber,Berkåk,62.8238946,9.9934341
649,6.31,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
650,9.75,0.035854442229754646,0.00010712841896723445,Timber,Orkanger,63.3000,9.8468
651,4.76,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
652,1.71,0.00966877693132756,7.790437278981e-06,Timber,Melhus,63.2897753,10.2934154
653,3.28,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
654,8.16,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
655,3.41,0.010469208129380951,9.133693238024682e-06,Timber,Steinkjer,64.024861,11.4891085
656,8.75,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
