,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
435,5.41,0.00164,5.41e-06,Steel,0,0,0
436,4.81,0.03487127270182624,0.0001013338049870943,Timber,0,0,0
437,5.37,0.00164,5.41e-06,Steel,0,0,0
438,6.7,0.017566724363341002,2.5715817071466526e-05,Timber,0,0,0
439,8.15,0.0345932839380238,9.972460780139463e-05,Timber,0,0,0
440,4.81,0.023579423736298576,4.633243531132673e-05,Timber,0,0,0
441,1.29,0.00538,8.36e-05,Steel,0,0,0
442,1.42,0.00164,5.41e-06,Steel,0,0,0
443,9.39,0.006427989070582752,3.443253624294276e-06,Timber,0,0,0
444,2.19,0.00239,1.32e-05,Steel,0,0,0
445,6.3,0.02382652803467938,4.730861984894688e-05,Timber,0,0,0
446,1.78,0.011166656685402763,1.0391185127470851e-05,Timber,0,0,0
447,1.23,0.00201,8.69e-06,Steel,0,0,0
448,5.86,0.008699271983379855,6.30644442006814e-06,Timber,0,0,0
449,7.84,0.00826450199913609,5.691832774477036e-06,Timber,0,0,0
450,9.19,0.036484338282557,0.00011092557832633783,Timber,0,0,0
451,7.85,0.009912590028580165,8.188286756225577e-06,Timber,0,0,0
452,1.73,0.00201,8.69e-06,Steel,0,0,0
453,8.67,0.00459,5.79e-05,Steel,0,0,0
454,1.94,0.00459,5.79e-05,Steel,0,0,0
455,6.41,0.011548509789197933,1.1114006529266706e-05,Timber,0,0,0
456,8.86,0.03665211066042745,0.00011194810132201829,Timber,0,0,0
457,5.51,0.00334,2.77e-05,Steel,0,0,0
458,1.04,0.00334,2.77e-05,Steel,0,0,0
459,8.34,0.009925218229151045,8.20916307468935e-06,Timber,0,0,0
460,7.2,0.00538,8.36e-05,Steel,0,0,0
461,9.58,0.00164,5.41e-06,Steel,0,0,0
462,1.93,0.026173894510862702,5.708939615548073e-05,Timber,0,0,0
463,7.18,0.00103,1.71e-06,Steel,0,0,0
464,9.31,0.023125673226823806,4.4566396849486276e-05,Timber,0,0,0
465,3.06,0.00239,1.32e-05,Steel,0,0,0
466,3.32,0.00103,1.71e-06,Steel,0,0,0
467,3.91,0.017744069423704892,2.623766664277157e-05,Timber,0,0,0
468,6.34,0.021365062167314697,3.803882345110182e-05,Timber,0,0,0
469,1.52,0.021810656553997353,3.96420616097023e-05,Timber,0,0,0
470,2.25,0.00164,5.41e-06,Steel,0,0,0
471,2.05,0.010046310179820094,8.41069568576307e-06,Timber,0,0,0
472,7.98,0.00201,8.69e-06,Steel,0,0,0
473,2.21,0.006997305704883362,4.080190593966104e-06,Timber,0,0,0
474,7.43,0.00538,8.36e-05,Steel,0,0,0
475,5.7,0.00334,2.77e-05,Steel,0,0,0
476,8.27,0.004956170371865827,2.0469687295800545e-06,Timber,0,0,0
477,8.09,0.007286232650839183,4.424098853512915e-06,Timber,0,0,0
478,3.17,0.00538,8.36e-05,Steel,0,0,0
479,6.8,0.00459,5.79e-05,Steel,0,0,0
480,4.04,0.0043578700837887665,1.5825859722650926e-06,Timber,0,0,0
481,7.82,0.00334,2.77e-05,Steel,0,0,0
482,8.22,0.00459,5.79e-05,Steel,0,0,0
483,1.73,0.00538,8.36e-05,Steel,0,0,0
484,6.96,0.013957573013551028,1.6234487035717326e-05,Timber,0,0,0
485,6.62,0.005425645868463343,2.4531360908311114e-06,Timber,0,0,0
486,5.78,0.021708474679301048,3.9271489408487895e-05,Timber,0,0,0
487,8.98,0.03567641478804527,0.0001060672143440546,Timber,0,0,0
488,9.13,0.03001085372984817,7.505427846619515e-05,Timber,0,0,0
489,9.4,0.03359298675624864,9.404072993379136e-05,Timber,0,0,0
490,5.5,0.016889757030178237,2.3771991044871263e-05,Timber,0,0,0
491,6.25,0.005628984641023934,2.6404556740736117e-06,Timber,0,0,0
492,3.74,0.009657904601773215,7.77292677474602e-06,Timber,0,0,0
493,1.3,0.00538,8.36e-05,Steel,0,0,0
494,2.02,0.00538,8.36e-05,Steel,0,0,0
495,8.63,0.004225685288172156,1.4880346795562164e-06,Timber,0,0,0
496,6.91,0.00538,8.36e-05,Steel,0,0,0
497,2.81,0.00334,2.77e-05,Steel,0,0,0
498,9.53,0.00538,8.36e-05,Steel,0,0,0
499,4.88,0.03268264487108186,8.90129396474378e-05,Timber,0,0,0
500,8.62,0.03576949312004338,0.00010662138650540255,Timber,0,0,0
501,3.89,0.0057016107369685706,2.709030416326274e-06,Timber,0,0,0
502,6.7,0.006284078268837842,3.290803307406667e-06,Timber,0,0,0
503,4.64,0.00164,5.41e-06,Steel,0,0,0
504,1.37,0.00103,1.71e-06,Steel,0,0,0
505,3.19,0.00334,2.77e-05,Steel,0,0,0
506,4.51,0.00201,8.69e-06,Steel,0,0,0
507,7.45,0.00334,2.77e-05,Steel,0,0,0
508,8.12,0.03735980442571396,0.00011631291556063304,Timber,0,0,0
509,1.29,0.00239,1.32e-05,Steel,0,0,0
510,3.36,0.039156565534427146,0.000127769718704324,Timber,0,0,0
511,4.89,0.00538,8.36e-05,Steel,0,0,0
512,6.37,0.016633093620690695,2.3054983616221794e-05,Timber,0,0,0
513,1.81,0.00103,1.71e-06,Steel,0,0,0
514,9.16,0.00538,8.36e-05,Steel,0,0,0
515,4.04,0.00164,5.41e-06,Steel,0,0,0
516,1.41,0.00538,8.36e-05,Steel,0,0,0
517,8.06,0.029185785624741414,7.098417354444688e-05,Timber,0,0,0
518,2.46,0.00201,8.69e-06,Steel,0,0,0
519,4.66,0.03708433477253367,0.0001146039904601125,Timber,0,0,0
520,3.45,0.00538,8.36e-05,Steel,0,0,0
521,6.25,0.00201,8.69e-06,Steel,0,0,0
522,5.57,0.00201,8.69e-06,Steel,0,0,0
523,5.02,0.00538,8.36e-05,Steel,0,0,0
524,3.22,0.022955803084642314,4.3914074605072805e-05,Timber,0,0,0
525,4.53,0.00459,5.79e-05,Steel,0,0,0
526,5.66,0.008278968954012863,5.7117772451257366e-06,Timber,0,0,0
527,4.31,0.00459,5.79e-05,Steel,0,0,0
528,1.4,0.029290907097134698,7.149643654774799e-05,Timber,0,0,0
529,8.78,0.00201,8.69e-06,Steel,0,0,0
530,6.66,0.006850499694354877,3.910778838529688e-06,Timber,0,0,0
531,7.01,0.00201,8.69e-06,Steel,0,0,0
532,3.08,0.00459,5.79e-05,Steel,0,0,0
533,9.68,0.00164,5.41e-06,Steel,0,0,0
534,4.04,0.00201,8.69e-06,Steel,0,0,0
535,8.34,0.00103,1.71e-06,Steel,0,0,0
536,9.72,0.013446312529865764,1.5066943387568755e-05,Timber,0,0,0
537,7.91,0.00201,8.69e-06,Steel,0,0,0
538,2.05,0.00103,1.71e-06,Steel,0,0,0
539,2.35,0.00459,5.79e-05,Steel,0,0,0
540,4.64,0.00334,2.77e-05,Steel,0,0,0
541,8.84,0.00164,5.41e-06,Steel,0,0,0
542,6.55,0.00201,8.69e-06,Steel,0,0,0
543,4.85,0.00164,5.41e-06,Steel,0,0,0
544,4.2,0.010947210478904349,9.986784772452765e-06,Timber,0,0,0
545,1.24,0.00164,5.41e-06,Steel,0,0,0
546,2.48,0.00459,5.79e-05,Steel,0,0,0
547,1.91,0.01160596869358825,1.1224875776379213e-05,Timber,0,0,0
548,2.91,0.024089986892024306,4.8360622371491906e-05,Timber,0,0,0
549,3.15,0.00201,8.69e-06,Steel,0,0,0
550,5.22,0.00239,1.32e-05,Steel,0,0,0
551,1.97,0.00239,1.32e-05,Steel,0,0,0
552,4.74,0.00103,1.71e-06,Steel,0,0,0
553,8.49,0.012889512997523918,1.3844962109444834e-05,Timber,0,0,0
554,9.18,0.03852521529263167,0.00012368268444530174,Timber,0,0,0
555,7.62,0.00334,2.77e-05,Steel,0,0,0
556,1.51,0.022028044498228382,4.043622870132747e-05,Timber,0,0,0
557,9.4,0.02785045649738088,6.46373272593754e-05,Timber,0,0,0
558,7.7,0.00334,2.77e-05,Steel,0,0,0
559,6.84,0.00334,2.77e-05,Steel,0,0,0
560,5.76,0.00239,1.32e-05,Steel,0,0,0
561,9.7,0.00164,5.41e-06,Steel,0,0,0
562,7.76,0.00538,8.36e-05,Steel,0,0,0
563,2.46,0.007781167308055377,5.045547056329147e-06,Timber,0,0,0
564,8.18,0.010387039811950608,8.990883004587243e-06,Timber,0,0,0
565,8.94,0.00334,2.77e-05,Steel,0,0,0
566,7.04,0.00334,2.77e-05,Steel,0,0,0
567,9.94,0.023618258226705456,4.6485176805278324e-05,Timber,0,0,0
568,5.24,0.00334,2.77e-05,Steel,0,0,0
569,5.72,0.00164,5.41e-06,Steel,0,0,0
570,2.2,0.03498873297422605,0.00010201761959514111,Timber,0,0,0
571,4.32,0.00334,2.77e-05,Steel,0,0,0
572,7.75,0.029931262894574276,7.465670820534324e-05,Timber,0,0,0
573,5.06,0.020462498617063764,3.48928208044447e-05,Timber,0,0,0
574,6.49,0.00538,8.36e-05,Steel,0,0,0
575,8.44,0.00239,1.32e-05,Steel,0,0,0
576,7.8,0.004199884613427363,1.4699192305086591e-06,Timber,0,0,0
577,8.2,0.008646787872692113,6.230578376277949e-06,Timber,0,0,0
578,8.06,0.0046193432571428284,1.7781943439425762e-06,Timber,0,0,0
579,9.34,0.00201,8.69e-06,Steel,0,0,0
580,5.18,0.03389479395378603,9.573808809746748e-05,Timber,0,0,0
581,9.37,0.00201,8.69e-06,Steel,0,0,0
582,3.1,0.00201,8.69e-06,Steel,0,0,0
583,8.76,0.01599017560043296,2.130714297772346e-05,Timber,0,0,0
584,5.8,0.00201,8.69e-06,Steel,0,0,0
585,1.05,0.02255760607853674,4.2403799332869806e-05,Timber,0,0,0
586,6.28,0.023923093216762722,4.769286575482655e-05,Timber,0,0,0
587,7.34,0.00239,1.32e-05,Steel,0,0,0
588,4.2,0.00103,1.71e-06,Steel,0,0,0
589,3.32,0.017633523710176166,2.5911763203112084e-05,Timber,0,0,0
590,7.72,0.00201,8.69e-06,Steel,0,0,0
591,1.86,0.00459,5.79e-05,Steel,0,0,0
592,8.64,0.03967848392291841,0.00013119850720177454,Timber,0,0,0
593,6.55,0.013602512111568243,1.5419027978780062e-05,Timber,0,0,0
594,8.91,0.00201,8.69e-06,Steel,0,0,0
595,8.82,0.00459,5.79e-05,Steel,0,0,0
596,9.89,0.00239,1.32e-05,Steel,0,0,0
597,6.03,0.024019689276365275,4.807878941109475e-05,Timber,0,0,0
598,4.01,0.016686077305915155,2.3202097988248062e-05,Timber,0,0,0
599,5.65,0.01352564869208988,1.5245264378486057e-05,Timber,0,0,0
600,4.87,0.00538,8.36e-05,Steel,0,0,0
601,7.0,0.00538,8.36e-05,Steel,0,0,0
602,9.72,0.03374994798887239,9.492158243763261e-05,Timber,0,0,0
603,2.44,0.004208575178924497,1.4760087530549466e-06,Timber,0,0,0
604,9.2,0.00334,2.77e-05,Steel,0,0,0
605,2.15,0.00538,8.36e-05,Steel,0,0,0
606,2.09,0.00201,8.69e-06,Steel,0,0,0
607,1.07,0.0398172495802635,0.00013211778034474952,Timber,0,0,0
608,8.87,0.00334,2.77e-05,Steel,0,0,0
609,3.93,0.00201,8.69e-06,Steel,0,0,0
610,5.46,0.009145446657298046,6.969932880123666e-06,Timber,0,0,0
611,5.87,0.00103,1.71e-06,Steel,0,0,0
612,3.52,0.00103,1.71e-06,Steel,0,0,0
613,3.06,0.00334,2.77e-05,Steel,0,0,0
614,8.32,0.036061704710694836,0.00010837054555344584,Timber,0,0,0
615,2.2,0.03488635860264485,0.00010142150137936102,Timber,0,0,0
616,6.62,0.00538,8.36e-05,Steel,0,0,0
617,1.1,0.03493676717039137,0.00010171480835984466,Timber,0,0,0
618,4.51,0.03714915936260672,0.00011500500344569589,Timber,0,0,0
619,2.76,0.00538,8.36e-05,Steel,0,0,0
620,5.86,0.00103,1.71e-06,Steel,0,0,0
621,4.79,0.00538,8.36e-05,Steel,0,0,0
622,7.73,0.0154396023870975,1.9865110155972235e-05,Timber,0,0,0
623,2.48,0.00103,1.71e-06,Steel,0,0,0
624,2.86,0.00538,8.36e-05,Steel,0,0,0
625,7.46,0.00103,1.71e-06,Steel,0,0,0
626,3.76,0.00459,5.79e-05,Steel,0,0,0
627,8.82,0.00873119589216433,6.352815142278938e-06,Timber,0,0,0
628,9.93,0.02822074684192389,6.636754602632977e-05,Timber,0,0,0
629,6.16,0.00459,5.79e-05,Steel,0,0,0
630,1.09,0.00201,8.69e-06,Steel,0,0,0
631,9.43,0.00334,2.77e-05,Steel,0,0,0
632,6.09,0.00459,5.79e-05,Steel,0,0,0
633,2.99,0.010268274317608425,8.786454788471397e-06,Timber,0,0,0
634,4.61,0.005458386381248464,2.482831823916559e-06,Timber,0,0,0
635,7.47,0.03870846936998101,0.00012486213341389652,Timber,0,0,0
636,8.13,0.00459,5.79e-05,Steel,0,0,0
637,2.11,0.00459,5.79e-05,Steel,0,0,0
638,6.16,0.038688359718305726,0.00012473243147441843,Timber,0,0,0
639,5.5,0.00459,5.79e-05,Steel,0,0,0
640,1.01,0.00459,5.79e-05,Steel,0,0,0
641,3.51,0.009122178042923288,6.934511020565979e-06,Timber,0,0,0
642,1.63,0.00334,2.77e-05,Steel,0,0,0
643,1.21,0.02926812696194804,7.138527132172582e-05,Timber,0,0,0
644,8.93,0.031895300070136995,8.47758472136734e-05,Timber,0,0,0
645,6.52,0.01758690575327793,2.5774937831223363e-05,Timber,0,0,0
646,1.89,0.01799493680016232,2.6984812536819682e-05,Timber,0,0,0
647,8.24,0.00538,8.36e-05,Steel,0,0,0
648,9.67,0.0288610588548281,6.941339318515428e-05,Timber,0,0,0
649,7.15,0.00538,8.36e-05,Steel,0,0,0
650,6.33,0.029620744973535614,7.311571106560294e-05,Timber,0,0,0
651,4.88,0.030682224810345795,7.844990994271659e-05,Timber,0,0,0
652,2.48,0.006158262667599695,3.1603499235960096e-06,Timber,0,0,0
653,5.45,0.019972504305977575,3.32417440210244e-05,Timber,0,0,0
654,1.26,0.02634164760996806,5.782353323397801e-05,Timber,0,0,0
655,4.53,0.00538,8.36e-05,Steel,0,0,0
656,5.05,0.00334,2.77e-05,Steel,0,0,0
657,2.49,0.03818500670102354,0.00012150789472976772,Timber,0,0,0
658,1.29,0.00459,5.79e-05,Steel,0,0,0
659,7.36,0.02037322776390551,3.458903412666419e-05,Timber,0,0,0
660,4.18,0.00164,5.41e-06,Steel,0,0,0
661,9.26,0.012586122573061635,1.3200873452010969e-05,Timber,0,0,0
662,4.3,0.009157476605401369,6.988281481539448e-06,Timber,0,0,0
663,7.12,0.020797435861312885,3.60444448671186e-05,Timber,0,0,0
664,5.53,0.033463781545612165,9.33187229443711e-05,Timber,0,0,0
665,8.07,0.029258777878292758,7.133967357760613e-05,Timber,0,0,0
666,7.35,0.00103,1.71e-06,Steel,0,0,0
667,6.55,0.00239,1.32e-05,Steel,0,0,0
668,5.95,0.026253189234156548,5.7435828747036107e-05,Timber,0,0,0
669,7.92,0.03608694823369428,0.00010852231940177756,Timber,0,0,0
670,5.65,0.00239,1.32e-05,Steel,0,0,0
671,2.27,0.00201,8.69e-06,Steel,0,0,0
672,5.55,0.005686922882684983,2.695090989467173e-06,Timber,0,0,0
673,2.73,0.00459,5.79e-05,Steel,0,0,0
674,5.35,0.030800552363959528,7.90561688270844e-05,Timber,0,0,0
675,3.01,0.00334,2.77e-05,Steel,0,0,0
676,9.79,0.00708571594103263,4.18394753308366e-06,Timber,0,0,0
677,2.86,0.03379856807854277,9.519526701332418e-05,Timber,0,0,0
678,6.41,0.00538,8.36e-05,Steel,0,0,0
679,1.58,0.012953957713217836,1.3983751702986322e-05,Timber,0,0,0
680,7.96,0.022499748633754965,4.2186557381846535e-05,Timber,0,0,0
681,8.38,0.028654906491028212,6.842530550079756e-05,Timber,0,0,0
682,4.3,0.00334,2.77e-05,Steel,0,0,0
683,2.78,0.022337396945441592,4.157994185818528e-05,Timber,0,0,0
684,5.12,0.00459,5.79e-05,Steel,0,0,0
685,5.2,0.027307796845339797,6.214298071219585e-05,Timber,0,0,0
686,1.19,0.004661291190046369,1.8106362965336577e-06,Timber,0,0,0
687,6.76,0.01932004243787912,3.1105336650120854e-05,Timber,0,0,0
688,3.62,0.00538,8.36e-05,Steel,0,0,0
689,6.09,0.013595659966064117,1.5403497492736546e-05,Timber,0,0,0
690,6.7,0.00164,5.41e-06,Steel,0,0,0
691,6.51,0.00459,5.79e-05,Steel,0,0,0
692,5.81,0.031159647676169012,8.091030360858208e-05,Timber,0,0,0
693,6.55,0.00201,8.69e-06,Steel,0,0,0
694,1.18,0.005454957172910393,2.4797131465238795e-06,Timber,0,0,0
695,1.71,0.00334,2.77e-05,Steel,0,0,0
696,8.99,0.00459,5.79e-05,Steel,0,0,0
697,2.16,0.00334,2.77e-05,Steel,0,0,0
698,1.05,0.00459,5.79e-05,Steel,0,0,0
699,7.3,0.00538,8.36e-05,Steel,0,0,0
700,7.86,0.00201,8.69e-06,Steel,0,0,0
701,5.05,0.00164,5.41e-06,Steel,0,0,0
702,9.74,0.021831192684138342,3.971674783433129e-05,Timber,0,0,0
703,2.4,0.00201,8.69e-06,Steel,0,0,0
704,9.17,0.008455837206950347,5.958431905870487e-06,Timber,0,0,0
705,3.37,0.00538,8.36e-05,Steel,0,0,0
706,5.58,0.012937612552058724,1.394848487893229e-05,Timber,0,0,0
707,6.79,0.019928775369491836,3.309634064397204e-05,Timber,0,0,0
708,2.4,0.00201,8.69e-06,Steel,0,0,0
709,3.12,0.00538,8.36e-05,Steel,0,0,0
710,6.27,0.00239,1.32e-05,Steel,0,0,0
711,6.51,0.00164,5.41e-06,Steel,0,0,0
712,6.19,0.032880981994934354,9.009658141259976e-05,Timber,0,0,0
713,2.43,0.01681179845016801,2.355304726075596e-05,Timber,0,0,0
714,5.33,0.00334,2.77e-05,Steel,0,0,0
715,1.3,0.011431014388320022,1.088900749549828e-05,Timber,0,0,0
716,2.46,0.00239,1.32e-05,Steel,0,0,0
717,5.05,0.00538,8.36e-05,Steel,0,0,0
718,6.51,0.00239,1.32e-05,Steel,0,0,0
719,9.39,0.02022059597036206,3.407270844971853e-05,Timber,0,0,0
720,8.79,0.00201,8.69e-06,Steel,0,0,0
721,9.21,0.00239,1.32e-05,Steel,0,0,0
722,9.43,0.025452014522969937,5.398375360645604e-05,Timber,0,0,0
723,7.31,0.00164,5.41e-06,Steel,0,0,0
724,8.52,0.00239,1.32e-05,Steel,0,0,0
725,2.15,0.022371095044160277,4.170549112290437e-05,Timber,0,0,0
726,7.62,0.02177559040658338,3.951469479627384e-05,Timber,0,0,0
727,9.07,0.01420866483935304,1.6823846376422278e-05,Timber,0,0,0
728,9.44,0.019946833683245405,3.315634783225445e-05,Timber,0,0,0
729,4.87,0.028888253019489597,6.954426354317082e-05,Timber,0,0,0
730,6.54,0.00201,8.69e-06,Steel,0,0,0
731,1.62,0.012424043424312714,1.2863071250767332e-05,Timber,0,0,0
732,7.69,0.007671075498283202,4.903783275030073e-06,Timber,0,0,0
733,3.64,0.00201,8.69e-06,Steel,0,0,0
734,8.08,0.00201,8.69e-06,Steel,0,0,0
735,7.18,0.00103,1.71e-06,Steel,0,0,0
736,2.74,0.00164,5.41e-06,Steel,0,0,0
737,2.96,0.00459,5.79e-05,Steel,0,0,0
738,8.71,0.028205915309568036,6.629780487087704e-05,Timber,0,0,0
739,3.96,0.00334,2.77e-05,Steel,0,0,0
740,6.87,0.00164,5.41e-06,Steel,0,0,0
741,2.16,0.00538,8.36e-05,Steel,0,0,0
742,9.59,0.00334,2.77e-05,Steel,0,0,0
743,7.84,0.00991807532327887,8.197351509852773e-06,Timber,0,0,0
744,8.35,0.00103,1.71e-06,Steel,0,0,0
745,8.98,0.00239,1.32e-05,Steel,0,0,0
746,1.15,0.00201,8.69e-06,Steel,0,0,0
747,4.63,0.02514486560684647,5.2688688865530876e-05,Timber,0,0,0
748,1.21,0.01580197256736727,2.0808528084985644e-05,Timber,0,0,0
749,4.13,0.03778815126828994,0.00011899536468959688,Timber,0,0,0
750,9.89,0.008327621327690764,5.779106414784173e-06,Timber,0,0,0
751,8.13,0.020003743097709293,3.334581149326268e-05,Timber,0,0,0
752,1.79,0.00459,5.79e-05,Steel,0,0,0
753,9.26,0.02678192371158118,5.977261980774618e-05,Timber,0,0,0
754,8.49,0.00459,5.79e-05,Steel,0,0,0
755,8.15,0.015319875292467089,1.955821491472863e-05,Timber,0,0,0
756,6.36,0.00334,2.77e-05,Steel,0,0,0
757,8.97,0.012243166031225302,1.2491259539012426e-05,Timber,0,0,0
758,5.14,0.013754989678647115,1.5766645088307388e-05,Timber,0,0,0
759,4.19,0.036222166154727634,0.00010933711007839134,Timber,0,0,0
760,2.75,0.00164,5.41e-06,Steel,0,0,0
761,2.62,0.00459,5.79e-05,Steel,0,0,0
762,4.9,0.00164,5.41e-06,Steel,0,0,0
763,2.35,0.00538,8.36e-05,Steel,0,0,0
764,2.13,0.00538,8.36e-05,Steel,0,0,0
765,3.62,0.013458704356253012,1.5094726912418648e-05,Timber,0,0,0
766,2.95,0.00538,8.36e-05,Steel,0,0,0
767,5.37,0.00103,1.71e-06,Steel,0,0,0
768,9.25,0.014482717032398566,1.747909105337729e-05,Timber,0,0,0
769,3.73,0.01625979072593233,2.2031732870926255e-05,Timber,0,0,0
770,3.7,0.023530307313287972,4.613961352148112e-05,Timber,0,0,0
771,1.92,0.019017560510902483,3.0138967315486458e-05,Timber,0,0,0
772,3.43,0.026382534990580023,5.80031793774316e-05,Timber,0,0,0
773,9.66,0.008111615775185368,5.48319254035301e-06,Timber,0,0,0
774,1.42,0.0074409499681980795,4.6139780357689164e-06,Timber,0,0,0
775,3.74,0.027650140400714927,6.371085534827066e-05,Timber,0,0,0
776,2.72,0.00103,1.71e-06,Steel,0,0,0
777,6.57,0.023001233674793425,4.408806254687092e-05,Timber,0,0,0
778,2.71,0.00334,2.77e-05,Steel,0,0,0
779,1.45,0.00334,2.77e-05,Steel,0,0,0
780,1.34,0.00459,5.79e-05,Steel,0,0,0
781,9.92,0.030366046631711476,7.684139900327299e-05,Timber,0,0,0
782,2.43,0.020470794192818133,3.492111790705972e-05,Timber,0,0,0
783,8.94,0.00888008092055911,6.571319762973161e-06,Timber,0,0,0
784,6.55,0.00201,8.69e-06,Steel,0,0,0
785,5.71,0.025658218171141185,5.486201330982331e-05,Timber,0,0,0
786,7.43,0.00334,2.77e-05,Steel,0,0,0
787,8.06,0.026311934868435475,5.769315971006588e-05,Timber,0,0,0
788,8.31,0.00239,1.32e-05,Steel,0,0,0
789,9.01,0.012201294876020091,1.2405966387632846e-05,Timber,0,0,0
790,4.94,0.00201,8.69e-06,Steel,0,0,0
791,8.02,0.027105923335591215,6.122758998957903e-05,Timber,0,0,0
792,8.29,0.01348693604867161,1.515812033174648e-05,Timber,0,0,0
793,3.74,0.00201,8.69e-06,Steel,0,0,0
794,6.74,0.00459,5.79e-05,Steel,0,0,0
795,5.36,0.0085157931403957,6.043227734167536e-06,Timber,0,0,0
796,9.45,0.00164,5.41e-06,Steel,0,0,0
797,5.82,0.00164,5.41e-06,Steel,0,0,0
798,6.5,0.010514608260714917,9.213082239691197e-06,Timber,0,0,0
799,9.31,0.00201,8.69e-06,Steel,0,0,0
800,1.43,0.00103,1.71e-06,Steel,0,0,0
801,4.67,0.014359382658664722,1.718265586149676e-05,Timber,0,0,0
802,4.86,0.03574068608496146,0.00010644972015197982,Timber,0,0,0
803,9.75,0.015386005062584753,1.9727429315490302e-05,Timber,0,0,0
804,7.53,0.00239,1.32e-05,Steel,0,0,0
805,9.7,0.03356761499104823,9.389873134893717e-05,Timber,0,0,0
806,6.35,0.013548740769877924,1.5297364704112687e-05,Timber,0,0,0
807,9.49,0.011088623305488016,1.0246463900917664e-05,Timber,0,0,0
808,4.39,0.02840631996025448,6.724325114036268e-05,Timber,0,0,0
809,9.56,0.00334,2.77e-05,Steel,0,0,0
810,2.91,0.00164,5.41e-06,Steel,0,0,0
811,7.89,0.00103,1.71e-06,Steel,0,0,0
812,6.84,0.02156952822796776,3.87703789980915e-05,Timber,0,0,0
813,3.69,0.00334,2.77e-05,Steel,0,0,0
814,4.87,0.00239,1.32e-05,Steel,0,0,0
815,5.39,0.028222519528674824,6.637588404553598e-05,Timber,0,0,0
816,8.99,0.00103,1.71e-06,Steel,0,0,0
817,7.4,0.00103,1.71e-06,Steel,0,0,0
818,3.47,0.00201,8.69e-06,Steel,0,0,0
819,3.04,0.00538,8.36e-05,Steel,0,0,0
820,7.61,0.00164,5.41e-06,Steel,0,0,0
821,1.06,0.03226881673784626,8.677304447172558e-05,Timber,0,0,0
822,7.22,0.00201,8.69e-06,Steel,0,0,0
823,3.0,0.00239,1.32e-05,Steel,0,0,0
824,1.84,0.03590471794361545,0.00010742906421754845,Timber,0,0,0
825,7.14,0.016618181771704443,2.3013663783117483e-05,Timber,0,0,0
826,4.59,0.00538,8.36e-05,Steel,0,0,0
827,7.65,0.00459,5.79e-05,Steel,0,0,0
828,2.44,0.005302023278487035,2.3426209038015337e-06,Timber,0,0,0
829,1.78,0.00459,5.79e-05,Steel,0,0,0
830,6.64,0.022109539319198443,4.073597740893183e-05,Timber,0,0,0
831,4.62,0.01768960634589513,2.6076847722727765e-05,Timber,0,0,0
832,8.26,0.02002439087502686,3.341468582632158e-05,Timber,0,0,0
833,1.88,0.00538,8.36e-05,Steel,0,0,0
834,9.89,0.00334,2.77e-05,Steel,0,0,0
835,1.33,0.00164,5.41e-06,Steel,0,0,0
836,8.21,0.03759816747644294,0.00011780184979888766,Timber,0,0,0
837,8.42,0.00334,2.77e-05,Steel,0,0,0
838,9.01,0.00164,5.41e-06,Steel,0,0,0
839,6.76,0.00538,8.36e-05,Steel,0,0,0
840,5.71,0.01520104693994508,1.9255985672534472e-05,Timber,0,0,0
841,2.01,0.00201,8.69e-06,Steel,0,0,0
842,1.36,0.00103,1.71e-06,Steel,0,0,0
843,9.86,0.020118958613883593,3.373104130893007e-05,Timber,0,0,0
844,4.7,0.00201,8.69e-06,Steel,0,0,0
845,1.47,0.0073473183935429676,4.498590631341235e-06,Timber,0,0,0
846,2.16,0.00459,5.79e-05,Steel,0,0,0
847,3.1,0.020779077276332818,3.5980837704650904e-05,Timber,0,0,0
848,1.59,0.00164,5.41e-06,Steel,0,0,0
849,4.69,0.030580205817590612,7.792908232051689e-05,Timber,0,0,0
850,7.86,0.03569337915951917,0.00010616810965209981,Timber,0,0,0
851,1.72,0.024759436560120265,5.108580823121834e-05,Timber,0,0,0
852,6.63,0.00103,1.71e-06,Steel,0,0,0
853,2.46,0.00334,2.77e-05,Steel,0,0,0
854,8.83,0.00201,8.69e-06,Steel,0,0,0
855,4.62,0.02655688910915698,5.877236326300505e-05,Timber,0,0,0
856,3.99,0.00239,1.32e-05,Steel,0,0,0
857,4.15,0.035055452455708055,0.000102407062239534,Timber,0,0,0
858,1.48,0.00459,5.79e-05,Steel,0,0,0
859,3.11,0.027707975922914043,6.397766081206536e-05,Timber,0,0,0
860,2.0,0.00538,8.36e-05,Steel,0,0,0
861,4.92,0.00459,5.79e-05,Steel,0,0,0
862,2.81,0.02725419039576927,6.189924117740349e-05,Timber,0,0,0
863,7.62,0.00334,2.77e-05,Steel,0,0,0
864,2.36,0.00103,1.71e-06,Steel,0,0,0
865,3.34,0.00239,1.32e-05,Steel,0,0,0
866,9.41,0.00103,1.71e-06,Steel,0,0,0
867,1.7,0.025896568087942738,5.588601989445452e-05,Timber,0,0,0
868,7.38,0.00103,1.71e-06,Steel,0,0,0
869,1.87,0.00239,1.32e-05,Steel,0,0,0
870,4.38,0.00538,8.36e-05,Steel,0,0,0
871,7.21,0.00103,1.71e-06,Steel,0,0,0
872,9.56,0.00538,8.36e-05,Steel,0,0,0
873,5.36,0.00239,1.32e-05,Steel,0,0,0
874,3.19,0.005586686558752776,2.6009222254790784e-06,Timber,0,0,0
