,Length,Area,Moment of Inertia,Material,Location,Latitude,Longitude
330,6.22,0.019146643801259765,3.054949740435992e-05,Timber,Berkåk,62.8238946,9.9934341
331,8.73,0.03246590415770828,8.783624439812499e-05,Timber,Melhus,63.2897753,10.2934154
332,2.33,0.006862640735463103,3.924653155336464e-06,Timber,Støren,63.033639,10.286356
333,3.85,0.012961102288950359,1.3999181045386186e-05,Timber,Orkanger,63.3000,9.8468
334,2.32,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
335,5.43,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
336,2.46,0.024111740626110923,4.844800300173733e-05,Timber,Melhus,63.2897753,10.2934154
337,3.75,0.012333155781440303,1.2675560960772865e-05,Timber,Berkåk,62.8238946,9.9934341
338,9.59,0.01792642495072705,2.677972595950411e-05,Timber,Støren,63.033639,10.286356
339,3.43,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
340,5.0,0.023485430004375394,4.596378520753467e-05,Timber,Orkanger,63.3000,9.8468
341,2.9,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
342,2.0,0.030886647140099845,7.949874762975315e-05,Timber,Støren,63.033639,10.286356
343,4.39,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
344,5.14,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
345,7.86,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
346,5.41,0.011395151469944445,1.0820789751914754e-05,Timber,Meråker,63.415312,11.747262
347,2.24,0.028084138050431102,6.572656750297266e-05,Timber,Støren,63.033639,10.286356
348,4.75,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
349,9.8,0.03189017579514683,8.474860935378074e-05,Timber,Orkanger,63.3000,9.8468
350,1.81,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
351,5.96,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
352,3.99,0.007269803586335092,4.404170348657546e-06,Timber,Melhus,63.2897753,10.2934154
353,1.44,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
354,4.74,0.010183690978301524,8.642296828461653e-06,Timber,Meråker,63.415312,11.747262
355,6.9,0.03368511543148969,9.455725013606541e-05,Timber,Støren,63.033639,10.286356
356,4.98,0.016519436301804108,2.274098131078028e-05,Timber,Meråker,63.415312,11.747262
357,7.15,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
358,6.39,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
359,8.58,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
360,8.42,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
361,3.38,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
362,9.84,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
363,6.07,0.03097319220123194,7.99448862612046e-05,Timber,Støren,63.033639,10.286356
364,4.61,0.022380286687275593,4.173976935038709e-05,Timber,Meråker,63.415312,11.747262
365,9.23,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
366,4.55,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
367,9.11,0.03679812494055493,0.0001128418332617242,Timber,Støren,63.033639,10.286356
368,2.2,0.024585429602524616,5.037027906172448e-05,Timber,Orkanger,63.3000,9.8468
369,9.74,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
370,1.15,0.029169604849350095,7.090548725560237e-05,Timber,Berkåk,62.8238946,9.9934341
371,3.19,0.01718635485868488,2.4614232777386784e-05,Timber,Berkåk,62.8238946,9.9934341
372,2.03,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
373,8.78,0.015804697041349992,2.0815704047404767e-05,Timber,Steinkjer,64.024861,11.4891085
374,6.58,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
375,6.22,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
376,3.56,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
377,1.89,0.031364576984006916,8.197805744880803e-05,Timber,Berkåk,62.8238946,9.9934341
378,7.35,0.0314769087855443,8.256631555778966e-05,Timber,Melhus,63.2897753,10.2934154
379,9.96,0.0204788806466903,3.494871271178221e-05,Timber,Orkanger,63.3000,9.8468
380,2.72,0.015976598330821157,2.127097451869978e-05,Timber,Støren,63.033639,10.286356
381,7.3,0.009402651442804298,7.367487846239146e-06,Timber,Støren,63.033639,10.286356
382,2.49,0.03373198023941111,9.482054090600181e-05,Timber,Orkanger,63.3000,9.8468
383,1.95,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
384,2.76,0.013717062874548321,1.567981782535932e-05,Timber,Meråker,63.415312,11.747262
385,9.12,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
386,9.04,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
387,6.05,0.018365373064669666,2.810724398370784e-05,Timber,Meråker,63.415312,11.747262
388,2.59,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
389,4.88,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
390,7.55,0.010231210606651504,8.723139206471521e-06,Timber,Støren,63.033639,10.286356
391,3.28,0.02923466359090349,7.122212960610818e-05,Timber,Støren,63.033639,10.286356
392,5.59,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
393,7.43,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
394,6.64,0.011394982373092513,1.082046860692409e-05,Timber,Støren,63.033639,10.286356
395,8.67,0.013299487237110955,1.4739696730839764e-05,Timber,Støren,63.033639,10.286356
396,4.16,0.03397564263620841,9.619535771194524e-05,Timber,Støren,63.033639,10.286356
397,9.56,0.006402097424892315,3.4155709531510674e-06,Timber,Berkåk,62.8238946,9.9934341
398,2.96,0.005175807915747407,2.2324156317261263e-06,Timber,Meråker,63.415312,11.747262
399,1.15,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
400,7.89,0.02741368522441078,6.262584479858981e-05,Timber,Orkanger,63.3000,9.8468
401,8.58,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
402,9.51,0.03966157240526631,0.00013108669380484852,Timber,Berkåk,62.8238946,9.9934341
403,8.92,0.025542608562132165,5.4368737679858955e-05,Timber,Orkanger,63.3000,9.8468
404,1.75,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
405,5.74,0.03717047965529266,0.00011513704648371045,Timber,Meråker,63.415312,11.747262
406,2.14,0.018530987592455375,2.8616458429311258e-05,Timber,Berkåk,62.8238946,9.9934341
407,7.87,0.00103,1.71e-06,Steel,Melhus,63.2897753,10.2934154
408,5.38,0.02676321506839945,5.968914006645028e-05,Timber,Orkanger,63.3000,9.8468
409,9.63,0.018449019877939347,2.8363861204716762e-05,Timber,Berkåk,62.8238946,9.9934341
410,6.03,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
411,7.95,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
412,7.11,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
413,4.08,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
414,4.04,0.015127465606728872,1.907001797356374e-05,Timber,Meråker,63.415312,11.747262
415,9.79,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
416,1.41,0.023743311516008378,4.697873681218467e-05,Timber,Melhus,63.2897753,10.2934154
417,1.56,0.02555904777040394,5.443874357748255e-05,Timber,Meråker,63.415312,11.747262
418,3.08,0.00598113873275365,2.981168378370495e-06,Timber,Melhus,63.2897753,10.2934154
419,4.75,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
420,1.31,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
421,2.47,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
422,6.39,0.01778834894737913,2.636877985614368e-05,Timber,Orkanger,63.3000,9.8468
423,2.8,0.03618336606683277,0.00010910299832720209,Timber,Støren,63.033639,10.286356
424,5.31,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
425,1.25,0.020953589885291272,3.6587744090081726e-05,Timber,Melhus,63.2897753,10.2934154
426,7.22,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
427,6.75,0.035179160325842326,0.00010313111010260989,Timber,Støren,63.033639,10.286356
428,7.41,0.024089106541011984,4.835708782868553e-05,Timber,Orkanger,63.3000,9.8468
429,5.83,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
430,8.97,0.01812027570121591,2.736203262400631e-05,Timber,Melhus,63.2897753,10.2934154
431,7.87,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
432,4.47,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
433,1.51,0.028009334246134464,6.537690040930674e-05,Timber,Meråker,63.415312,11.747262
434,3.22,0.024364713981119487,4.946994061514662e-05,Timber,Orkanger,63.3000,9.8468
435,1.1,0.011961371975597712,1.1922868294884525e-05,Timber,Steinkjer,64.024861,11.4891085
436,6.66,0.02081741301189292,3.6113723708977394e-05,Timber,Støren,63.033639,10.286356
437,6.13,0.008219058753315408,5.629410565870885e-06,Timber,Støren,63.033639,10.286356
438,7.17,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
439,3.2,0.00459,5.79e-05,Steel,Meråker,63.415312,11.747262
440,9.97,0.029386363779864172,7.196319801687608e-05,Timber,Støren,63.033639,10.286356
441,3.5,0.00761616560731132,4.833831546499318e-06,Timber,Berkåk,62.8238946,9.9934341
442,4.62,0.016833108389226976,2.36127948369553e-05,Timber,Meråker,63.415312,11.747262
443,8.66,0.037672818702650476,0.00011827010575023096,Timber,Støren,63.033639,10.286356
444,3.81,0.010330222841619677,8.892791996460075e-06,Timber,Orkanger,63.3000,9.8468
445,4.28,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
446,6.35,0.028446202578007507,6.743220342575342e-05,Timber,Steinkjer,64.024861,11.4891085
447,3.7,0.0068389908756558895,3.897649683108709e-06,Timber,Steinkjer,64.024861,11.4891085
448,5.23,0.02688961273778605,6.025427276567549e-05,Timber,Melhus,63.2897753,10.2934154
449,7.33,0.00613123874673672,3.1326740474571387e-06,Timber,Melhus,63.2897753,10.2934154
450,3.96,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
451,7.08,0.0246669158285955,5.070472804125127e-05,Timber,Melhus,63.2897753,10.2934154
452,7.01,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
453,1.32,0.026322420863343136,5.7739153342246836e-05,Timber,Orkanger,63.3000,9.8468
454,9.85,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
455,2.7,0.024932538257780513,5.180262199797408e-05,Timber,Støren,63.033639,10.286356
456,6.61,0.021089675842572514,3.7064535595398886e-05,Timber,Berkåk,62.8238946,9.9934341
457,8.46,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
458,1.71,0.031507776602527036,8.272833220289585e-05,Timber,Støren,63.033639,10.286356
459,6.46,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
460,6.17,0.005124405127285264,2.188293992378959e-06,Timber,Melhus,63.2897753,10.2934154
461,2.71,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
462,9.99,0.005408617864450679,2.4377622669712515e-06,Timber,Steinkjer,64.024861,11.4891085
463,8.22,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
464,8.17,0.021295536206240518,3.7791655192608404e-05,Timber,Melhus,63.2897753,10.2934154
465,1.49,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
466,4.97,0.025477004222003528,5.4089812010665464e-05,Timber,Støren,63.033639,10.286356
467,3.25,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
468,8.24,0.03015329013500491,7.576840883048202e-05,Timber,Berkåk,62.8238946,9.9934341
469,2.35,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
470,4.63,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
471,1.65,0.037373759752948224,0.00011639982650592436,Timber,Steinkjer,64.024861,11.4891085
472,7.14,0.006222619721035889,3.226749682718731e-06,Timber,Berkåk,62.8238946,9.9934341
473,4.73,0.004265460857387425,1.5161796938253558e-06,Timber,Støren,63.033639,10.286356
474,9.53,0.03270993605065832,8.916165970317972e-05,Timber,Berkåk,62.8238946,9.9934341
475,7.25,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
476,9.25,0.008350336609126673,5.810676790476761e-06,Timber,Melhus,63.2897753,10.2934154
477,4.31,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
478,9.83,0.034962529918552615,0.00010186487485880722,Timber,Meråker,63.415312,11.747262
479,1.84,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
480,4.1,0.02227281695789969,4.1339864603342004e-05,Timber,Berkåk,62.8238946,9.9934341
481,3.82,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
482,8.31,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
483,3.28,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
484,4.04,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
485,8.36,0.005413004354368702,2.4417180117012108e-06,Timber,Meråker,63.415312,11.747262
486,5.32,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
487,6.36,0.03408552809877157,9.681860214767887e-05,Timber,Melhus,63.2897753,10.2934154
488,2.15,0.00334,2.77e-05,Steel,Støren,63.033639,10.286356
489,5.02,0.021588484216213923,3.883855422947647e-05,Timber,Støren,63.033639,10.286356
490,9.93,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
491,7.94,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
492,2.53,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
493,8.55,0.029642725352573427,7.322426386067496e-05,Timber,Orkanger,63.3000,9.8468
494,2.67,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
495,7.05,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
496,3.68,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
497,8.51,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
498,6.23,0.015578437689991998,2.0223976738413602e-05,Timber,Berkåk,62.8238946,9.9934341
499,2.47,0.025809184138962094,5.550949882657104e-05,Timber,Melhus,63.2897753,10.2934154
500,5.02,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
501,5.97,0.013945453421765374,1.6206305928218966e-05,Timber,Støren,63.033639,10.286356
502,3.92,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
503,8.72,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
504,7.0,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
505,2.07,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
506,6.22,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
507,3.05,0.035818811263214165,0.0001069156033591465,Timber,Meråker,63.415312,11.747262
508,8.3,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
509,4.7,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
510,3.7,0.013321550338967656,1.4788641952804106e-05,Timber,Steinkjer,64.024861,11.4891085
511,5.11,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
512,8.36,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
513,8.26,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
514,8.46,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
515,2.84,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
516,1.79,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
517,8.96,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
518,7.07,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
519,9.01,0.028631994485472965,6.831592568467953e-05,Timber,Steinkjer,64.024861,11.4891085
520,7.28,0.03516654674327494,0.00010305716748724513,Timber,Melhus,63.2897753,10.2934154
521,4.36,0.005760073840045786,2.764870886898317e-06,Timber,Meråker,63.415312,11.747262
522,9.78,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
523,7.18,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
524,8.93,0.006115691047437349,3.116806415642111e-06,Timber,Steinkjer,64.024861,11.4891085
525,5.52,0.03293635991777598,9.040031705277333e-05,Timber,Berkåk,62.8238946,9.9934341
526,4.56,0.02877929133570587,6.902063414878624e-05,Timber,Steinkjer,64.024861,11.4891085
527,5.53,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
528,8.07,0.0093295244473179,7.253335534425198e-06,Timber,Orkanger,63.3000,9.8468
529,4.26,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
530,3.02,0.029254679560787405,7.131968968369603e-05,Timber,Orkanger,63.3000,9.8468
531,1.52,0.004892145193388317,1.994423716099368e-06,Timber,Meråker,63.415312,11.747262
532,1.08,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
533,4.13,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
534,9.02,0.00538,8.36e-05,Steel,Orkanger,63.3000,9.8468
535,2.49,0.00538,8.36e-05,Steel,Berkåk,62.8238946,9.9934341
536,2.01,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
537,3.26,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
538,7.05,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
539,9.04,0.007615198110637869,4.8326035220218805e-06,Timber,Orkanger,63.3000,9.8468
540,2.08,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
541,7.55,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
542,6.13,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
543,3.66,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
544,5.91,0.009702008422140139,7.844080618606515e-06,Timber,Steinkjer,64.024861,11.4891085
545,9.29,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
546,7.25,0.034092953111608676,9.68607876558623e-05,Timber,Støren,63.033639,10.286356
547,4.57,0.021096748177490885,3.7089398638705416e-05,Timber,Støren,63.033639,10.286356
548,5.21,0.00239,1.32e-05,Steel,Orkanger,63.3000,9.8468
549,7.95,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
550,6.06,0.00164,5.41e-06,Steel,Steinkjer,64.024861,11.4891085
551,5.19,0.014957272050453241,1.8643332265939142e-05,Timber,Steinkjer,64.024861,11.4891085
552,5.43,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
553,9.4,0.022668800355955164,4.282287579817942e-05,Timber,Steinkjer,64.024861,11.4891085
554,3.3,0.03571365244456676,0.00010628874757760909,Timber,Steinkjer,64.024861,11.4891085
555,5.2,0.00459,5.79e-05,Steel,Berkåk,62.8238946,9.9934341
556,1.77,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
557,6.16,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
558,1.51,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
559,4.57,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
560,6.83,0.028663961777348,6.84685587311056e-05,Timber,Støren,63.033639,10.286356
561,5.74,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
562,6.19,0.036369829132285245,0.00011023037259263537,Timber,Støren,63.033639,10.286356
563,6.68,0.00201,8.69e-06,Steel,Orkanger,63.3000,9.8468
564,2.0,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
565,1.15,0.023775092951051194,4.7104587069260347e-05,Timber,Støren,63.033639,10.286356
566,7.29,0.01273255865264767,1.3509837486926089e-05,Timber,Støren,63.033639,10.286356
567,4.71,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
568,3.88,0.014550189574782676,1.7642334721842872e-05,Timber,Orkanger,63.3000,9.8468
569,3.19,0.024621079325820697,5.0516462264029615e-05,Timber,Meråker,63.415312,11.747262
570,5.6,0.023709958312589683,4.684684359872838e-05,Timber,Meråker,63.415312,11.747262
571,9.1,0.026166737627199677,5.705817983755895e-05,Timber,Berkåk,62.8238946,9.9934341
572,3.85,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
573,9.07,0.02031015356840081,3.4375194831002015e-05,Timber,Steinkjer,64.024861,11.4891085
574,3.58,0.025921637727921013,5.5994275208131504e-05,Timber,Berkåk,62.8238946,9.9934341
575,5.68,0.00334,2.77e-05,Steel,Orkanger,63.3000,9.8468
576,7.32,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
577,7.9,0.022719062479459737,4.3012983328799606e-05,Timber,Orkanger,63.3000,9.8468
578,8.38,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
579,3.77,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
580,6.4,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
581,9.93,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
582,2.61,0.006922827412006053,3.993794948035202e-06,Timber,Støren,63.033639,10.286356
583,5.07,0.011529420487491738,1.107729473144952e-05,Timber,Melhus,63.2897753,10.2934154
584,1.28,0.00201,8.69e-06,Steel,Steinkjer,64.024861,11.4891085
585,8.69,0.030571220888959756,7.788329555346411e-05,Timber,Orkanger,63.3000,9.8468
586,3.01,0.037716667093698406,0.00011854558138807268,Timber,Berkåk,62.8238946,9.9934341
587,1.14,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
588,5.43,0.00334,2.77e-05,Steel,Meråker,63.415312,11.747262
589,6.07,0.00164,5.41e-06,Steel,Støren,63.033639,10.286356
590,6.86,0.007085125379572215,4.183250137021527e-06,Timber,Orkanger,63.3000,9.8468
591,6.76,0.00103,1.71e-06,Steel,Meråker,63.415312,11.747262
592,1.26,0.03583162339559315,0.00010699210293030152,Timber,Berkåk,62.8238946,9.9934341
593,1.4,0.025681905386715196,5.4963355357682586e-05,Timber,Steinkjer,64.024861,11.4891085
594,7.53,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
595,1.3,0.009868286039993585,8.115255780594356e-06,Timber,Orkanger,63.3000,9.8468
596,4.54,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
597,3.45,0.00538,8.36e-05,Steel,Steinkjer,64.024861,11.4891085
598,5.22,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
599,5.34,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
600,9.33,0.022008976069765752,4.036625230329346e-05,Timber,Meråker,63.415312,11.747262
601,2.52,0.02812120103462031,6.590016230246086e-05,Timber,Steinkjer,64.024861,11.4891085
602,6.95,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
603,2.99,0.03795105097605009,0.00012002352251556269,Timber,Berkåk,62.8238946,9.9934341
604,4.64,0.03197095580821686,8.517850127424626e-05,Timber,Steinkjer,64.024861,11.4891085
605,4.58,0.02008273244618929,3.3609678542102005e-05,Timber,Berkåk,62.8238946,9.9934341
606,2.15,0.03422168622399863,9.759365066781815e-05,Timber,Berkåk,62.8238946,9.9934341
607,1.04,0.00103,1.71e-06,Steel,Støren,63.033639,10.286356
608,3.51,0.00459,5.79e-05,Steel,Melhus,63.2897753,10.2934154
609,9.9,0.015331260423975717,1.9587295515647005e-05,Timber,Steinkjer,64.024861,11.4891085
610,7.6,0.03904287886275544,0.0001270288658243163,Timber,Støren,63.033639,10.286356
611,2.36,0.00201,8.69e-06,Steel,Meråker,63.415312,11.747262
612,9.79,0.00103,1.71e-06,Steel,Orkanger,63.3000,9.8468
613,6.69,0.00239,1.32e-05,Steel,Støren,63.033639,10.286356
614,2.79,0.017250459642041294,2.4798196488474622e-05,Timber,Steinkjer,64.024861,11.4891085
615,9.4,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
616,5.28,0.014722582505327576,1.80628696355148e-05,Timber,Melhus,63.2897753,10.2934154
617,8.14,0.016966786464318397,2.398932024381483e-05,Timber,Melhus,63.2897753,10.2934154
618,5.64,0.03748239362603009,0.00011707748599472178,Timber,Meråker,63.415312,11.747262
619,9.31,0.01862361222169722,2.8903244348679176e-05,Timber,Berkåk,62.8238946,9.9934341
620,9.51,0.037929173290864274,0.00011988518221070098,Timber,Meråker,63.415312,11.747262
621,7.14,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
622,6.16,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
623,9.99,0.00334,2.77e-05,Steel,Berkåk,62.8238946,9.9934341
624,3.54,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
625,7.11,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
626,4.79,0.00459,5.79e-05,Steel,Steinkjer,64.024861,11.4891085
627,2.57,0.008637156131352058,6.216705503112703e-06,Timber,Berkåk,62.8238946,9.9934341
628,5.67,0.00239,1.32e-05,Steel,Melhus,63.2897753,10.2934154
629,2.35,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
630,1.84,0.00334,2.77e-05,Steel,Steinkjer,64.024861,11.4891085
631,3.03,0.00334,2.77e-05,Steel,Melhus,63.2897753,10.2934154
632,2.28,0.00538,8.36e-05,Steel,Støren,63.033639,10.286356
633,7.44,0.02863107744577895,6.831154964218267e-05,Timber,Steinkjer,64.024861,11.4891085
634,9.01,0.00164,5.41e-06,Steel,Orkanger,63.3000,9.8468
635,1.11,0.004595399068802385,1.759807716795819e-06,Timber,Steinkjer,64.024861,11.4891085
636,3.6,0.024515528981670844,5.008426343759526e-05,Timber,Berkåk,62.8238946,9.9934341
637,1.88,0.00201,8.69e-06,Steel,Støren,63.033639,10.286356
638,7.88,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
639,4.15,0.027772256783938597,6.427485390608529e-05,Timber,Melhus,63.2897753,10.2934154
640,1.8,0.00239,1.32e-05,Steel,Berkåk,62.8238946,9.9934341
641,7.95,0.00164,5.41e-06,Steel,Melhus,63.2897753,10.2934154
642,7.49,0.008684130609922245,6.284510370849041e-06,Timber,Meråker,63.415312,11.747262
643,6.51,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
644,8.06,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
645,4.93,0.00164,5.41e-06,Steel,Berkåk,62.8238946,9.9934341
646,9.32,0.00103,1.71e-06,Steel,Steinkjer,64.024861,11.4891085
647,4.31,0.00201,8.69e-06,Steel,Melhus,63.2897753,10.2934154
648,9.88,0.00538,8.36e-05,Steel,Melhus,63.2897753,10.2934154
649,3.5,0.00538,8.36e-05,Steel,Meråker,63.415312,11.747262
650,5.49,0.00201,8.69e-06,Steel,Berkåk,62.8238946,9.9934341
651,8.22,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
652,1.59,0.00459,5.79e-05,Steel,Støren,63.033639,10.286356
653,1.31,0.018729294027169115,2.9232204563012722e-05,Timber,Orkanger,63.3000,9.8468
654,1.04,0.00459,5.79e-05,Steel,Orkanger,63.3000,9.8468
655,1.78,0.017463184474275178,2.5413567665213805e-05,Timber,Orkanger,63.3000,9.8468
656,6.07,0.00103,1.71e-06,Steel,Berkåk,62.8238946,9.9934341
657,8.71,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
658,1.08,0.00164,5.41e-06,Steel,Meråker,63.415312,11.747262
659,9.31,0.009193100237728574,7.042757665077097e-06,Timber,Støren,63.033639,10.286356
660,4.17,0.00239,1.32e-05,Steel,Steinkjer,64.024861,11.4891085
661,1.22,0.00239,1.32e-05,Steel,Meråker,63.415312,11.747262
