,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
436,4.14,0.030405154143875627,7.703944987606977e-05,Timber,0,0,0
437,5.14,0.00164,5.41e-06,Steel,0,0,0
438,5.7,0.031211300659226213,8.117877407005122e-05,Timber,0,0,0
439,5.84,0.013215198229424822,1.4553455353582747e-05,Timber,0,0,0
440,1.67,0.03424820556112193,9.774496534640526e-05,Timber,0,0,0
441,9.83,0.00538,8.36e-05,Steel,0,0,0
442,3.02,0.00103,1.71e-06,Steel,0,0,0
443,4.95,0.006357700650875108,3.368363130511481e-06,Timber,0,0,0
444,6.59,0.00164,5.41e-06,Steel,0,0,0
445,7.8,0.00239,1.32e-05,Steel,0,0,0
446,9.3,0.00239,1.32e-05,Steel,0,0,0
447,6.97,0.00201,8.69e-06,Steel,0,0,0
448,4.53,0.008750002874996313,6.380212526036978e-06,Timber,0,0,0
449,8.85,0.00334,2.77e-05,Steel,0,0,0
450,7.43,0.010615402635672674,9.390564426453863e-06,Timber,0,0,0
451,7.9,0.018500133656420184,2.8521245442117568e-05,Timber,0,0,0
452,10.0,0.00239,1.32e-05,Steel,0,0,0
453,3.73,0.02199755177770284,4.032435701772645e-05,Timber,0,0,0
454,2.49,0.00459,5.79e-05,Steel,0,0,0
455,7.32,0.00164,5.41e-06,Steel,0,0,0
456,8.95,0.02067549610028257,3.562301158273331e-05,Timber,0,0,0
457,6.37,0.00459,5.79e-05,Steel,0,0,0
458,9.02,0.00239,1.32e-05,Steel,0,0,0
459,5.23,0.03279612255075508,8.963213786367882e-05,Timber,0,0,0
460,9.8,0.00459,5.79e-05,Steel,0,0,0
461,5.89,0.011096257012575116,1.0260576640760205e-05,Timber,0,0,0
462,9.06,0.00164,5.41e-06,Steel,0,0,0
463,5.39,0.00538,8.36e-05,Steel,0,0,0
464,5.72,0.03472589758215612,0.00010049066357386637,Timber,0,0,0
465,8.16,0.00459,5.79e-05,Steel,0,0,0
466,1.18,0.00164,5.41e-06,Steel,0,0,0
467,1.52,0.00103,1.71e-06,Steel,0,0,0
468,1.51,0.021171880217164443,3.735404266082992e-05,Timber,0,0,0
469,8.81,0.00103,1.71e-06,Steel,0,0,0
470,4.59,0.0071641405626606,4.277075833463245e-06,Timber,0,0,0
471,6.37,0.00334,2.77e-05,Steel,0,0,0
472,2.63,0.00103,1.71e-06,Steel,0,0,0
473,1.77,0.01556566137417624,2.019081783462685e-05,Timber,0,0,0
474,7.63,0.00334,2.77e-05,Steel,0,0,0
475,6.0,0.00334,2.77e-05,Steel,0,0,0
476,2.12,0.00164,5.41e-06,Steel,0,0,0
477,6.37,0.012728105640210992,1.350038943236424e-05,Timber,0,0,0
478,6.15,0.00164,5.41e-06,Steel,0,0,0
479,8.05,0.00103,1.71e-06,Steel,0,0,0
480,8.49,0.006175291081608885,3.177851661883186e-06,Timber,0,0,0
481,1.05,0.00103,1.71e-06,Steel,0,0,0
482,8.26,0.012208005951286592,1.2419617442220737e-05,Timber,0,0,0
483,2.84,0.01085745988085235,9.823702922026526e-06,Timber,0,0,0
484,2.5,0.00201,8.69e-06,Steel,0,0,0
485,5.31,0.03336972684681526,9.279488915258859e-05,Timber,0,0,0
486,9.3,0.033230822395405035,9.20239630895794e-05,Timber,0,0,0
487,4.78,0.00164,5.41e-06,Steel,0,0,0
488,8.94,0.011174561957976933,1.0405902912722106e-05,Timber,0,0,0
489,5.4,0.03660390468057577,0.00011165381982205639,Timber,0,0,0
490,7.77,0.00538,8.36e-05,Steel,0,0,0
491,4.54,0.020521640370166683,3.509481029020458e-05,Timber,0,0,0
492,2.22,0.026246363695337428,5.740596726899388e-05,Timber,0,0,0
493,6.44,0.00538,8.36e-05,Steel,0,0,0
494,5.09,0.00103,1.71e-06,Steel,0,0,0
495,1.62,0.012951798582939385,1.3979090544419221e-05,Timber,0,0,0
496,3.08,0.016665891401249015,2.3145994683185488e-05,Timber,0,0,0
497,3.29,0.00201,8.69e-06,Steel,0,0,0
498,7.91,0.00103,1.71e-06,Steel,0,0,0
499,3.03,0.00103,1.71e-06,Steel,0,0,0
500,3.81,0.00201,8.69e-06,Steel,0,0,0
501,2.77,0.00239,1.32e-05,Steel,0,0,0
502,4.59,0.018969514944460614,2.9986874769009545e-05,Timber,0,0,0
503,2.03,0.028972233891613536,6.994919472253e-05,Timber,0,0,0
504,7.38,0.00239,1.32e-05,Steel,0,0,0
505,8.19,0.00164,5.41e-06,Steel,0,0,0
506,2.9,0.00164,5.41e-06,Steel,0,0,0
507,3.57,0.00164,5.41e-06,Steel,0,0,0
508,9.66,0.007092883659393351,4.192416550474101e-06,Timber,0,0,0
509,6.83,0.00538,8.36e-05,Steel,0,0,0
510,8.93,0.00459,5.79e-05,Steel,0,0,0
511,8.78,0.03595206485419393,0.00010771258060668052,Timber,0,0,0
512,7.2,0.00334,2.77e-05,Steel,0,0,0
513,9.74,0.033425370215896005,9.310461450580897e-05,Timber,0,0,0
514,9.7,0.00164,5.41e-06,Steel,0,0,0
515,3.42,0.03732042746522113,0.00011606785884890263,Timber,0,0,0
516,5.53,0.03388309314540715,9.567200009169475e-05,Timber,0,0,0
517,3.12,0.023736501919966537,4.695179361638126e-05,Timber,0,0,0
518,1.85,0.024004934255092595,4.8019739049276484e-05,Timber,0,0,0
519,3.97,0.0054597154550387475,2.484041070832413e-06,Timber,0,0,0
520,6.83,0.00201,8.69e-06,Steel,0,0,0
521,4.49,0.03435087089757158,9.833186095180249e-05,Timber,0,0,0
522,1.39,0.016051709718359678,2.147144874020688e-05,Timber,0,0,0
523,9.2,0.00201,8.69e-06,Steel,0,0,0
524,7.79,0.004145172309164271,1.4318711227218549e-06,Timber,0,0,0
525,8.2,0.00239,1.32e-05,Steel,0,0,0
526,3.38,0.00459,5.79e-05,Steel,0,0,0
527,4.4,0.00538,8.36e-05,Steel,0,0,0
528,1.97,0.00239,1.32e-05,Steel,0,0,0
529,4.88,0.007629716160144993,4.851047390364804e-06,Timber,0,0,0
530,2.91,0.03792496985599496,0.00011985861154817719,Timber,0,0,0
531,1.36,0.021262627831161708,3.767494519054104e-05,Timber,0,0,0
532,2.31,0.00239,1.32e-05,Steel,0,0,0
533,6.33,0.00459,5.79e-05,Steel,0,0,0
534,7.6,0.029580874220721375,7.291900997184487e-05,Timber,0,0,0
535,6.05,0.019371027716772606,3.126972623366437e-05,Timber,0,0,0
536,9.27,0.030843604716464648,7.927732932546003e-05,Timber,0,0,0
537,8.99,0.024369134560737443,4.948789326994401e-05,Timber,0,0,0
538,1.51,0.00538,8.36e-05,Steel,0,0,0
539,6.83,0.00239,1.32e-05,Steel,0,0,0
540,5.92,0.02904410017267864,7.029664623671595e-05,Timber,0,0,0
541,2.77,0.018068520138045788,2.7205951664913846e-05,Timber,0,0,0
542,5.99,0.00459,5.79e-05,Steel,0,0,0
543,9.51,0.027650379400985622,6.37119567515375e-05,Timber,0,0,0
544,9.31,0.00201,8.69e-06,Steel,0,0,0
545,4.19,0.032992629404833676,9.070946625372465e-05,Timber,0,0,0
546,5.87,0.0166744356109621,2.3169733578676758e-05,Timber,0,0,0
547,4.17,0.00538,8.36e-05,Steel,0,0,0
548,5.28,0.00164,5.41e-06,Steel,0,0,0
549,5.06,0.01304550535351057,1.4182100827372746e-05,Timber,0,0,0
550,7.46,0.00164,5.41e-06,Steel,0,0,0
551,2.58,0.005767647826711045,2.7721467877470535e-06,Timber,0,0,0
552,6.57,0.00334,2.77e-05,Steel,0,0,0
553,8.14,0.00334,2.77e-05,Steel,0,0,0
554,9.8,0.00538,8.36e-05,Steel,0,0,0
555,8.87,0.039174702912451176,0.00012788811235656754,Timber,0,0,0
556,5.57,0.00334,2.77e-05,Steel,0,0,0
557,5.28,0.00164,5.41e-06,Steel,0,0,0
558,6.72,0.02624232875167562,5.738831819258508e-05,Timber,0,0,0
559,3.05,0.00239,1.32e-05,Steel,0,0,0
560,2.45,0.00459,5.79e-05,Steel,0,0,0
561,6.33,0.016981994038758746,2.4032343461036467e-05,Timber,0,0,0
562,6.14,0.033512586155006255,9.359111923305975e-05,Timber,0,0,0
563,3.93,0.008965822081533101,6.698830466475546e-06,Timber,0,0,0
564,8.61,0.00334,2.77e-05,Steel,0,0,0
565,3.54,0.021036194596956385,3.687679026008475e-05,Timber,0,0,0
566,5.86,0.00103,1.71e-06,Steel,0,0,0
567,1.41,0.034193844039237864,9.743491418164357e-05,Timber,0,0,0
568,9.9,0.038767756017815916,0.00012524490888807518,Timber,0,0,0
569,9.95,0.03779229029125376,0.00011902143378819945,Timber,0,0,0
570,1.67,0.00239,1.32e-05,Steel,0,0,0
571,5.33,0.007218550642998549,4.342289448794564e-06,Timber,0,0,0
572,1.4,0.00201,8.69e-06,Steel,0,0,0
573,4.44,0.00459,5.79e-05,Steel,0,0,0
574,9.29,0.00538,8.36e-05,Steel,0,0,0
575,6.8,0.00103,1.71e-06,Steel,0,0,0
576,5.42,0.00201,8.69e-06,Steel,0,0,0
577,7.39,0.00538,8.36e-05,Steel,0,0,0
578,1.5,0.034496385104105014,9.916671543755985e-05,Timber,0,0,0
579,6.78,0.00103,1.71e-06,Steel,0,0,0
580,9.22,0.00103,1.71e-06,Steel,0,0,0
581,8.1,0.0075773017401341,4.784625138419938e-06,Timber,0,0,0
582,9.6,0.00459,5.79e-05,Steel,0,0,0
583,2.72,0.00334,2.77e-05,Steel,0,0,0
584,3.06,0.00538,8.36e-05,Steel,0,0,0
585,2.33,0.02549024650070771,5.414605555557013e-05,Timber,0,0,0
586,3.47,0.014314865479039485,1.7076281140249695e-05,Timber,0,0,0
587,7.82,0.03371944793221453,9.475009740444388e-05,Timber,0,0,0
588,5.24,0.00334,2.77e-05,Steel,0,0,0
589,4.94,0.00201,8.69e-06,Steel,0,0,0
590,8.63,0.00459,5.79e-05,Steel,0,0,0
591,1.22,0.00164,5.41e-06,Steel,0,0,0
592,9.23,0.00538,8.36e-05,Steel,0,0,0
593,6.66,0.00334,2.77e-05,Steel,0,0,0
594,3.26,0.025805257251988466,5.549260848677527e-05,Timber,0,0,0
595,9.56,0.03188477273766943,8.471989437773565e-05,Timber,0,0,0
596,1.36,0.00239,1.32e-05,Steel,0,0,0
597,7.52,0.023230001359704384,4.4969413597655625e-05,Timber,0,0,0
598,7.4,0.0060025938955848325,3.0025944562760244e-06,Timber,0,0,0
599,4.62,0.00334,2.77e-05,Steel,0,0,0
600,5.65,0.018729771834041377,2.923369607960414e-05,Timber,0,0,0
601,3.95,0.026573386624773862,5.884540639247587e-05,Timber,0,0,0
602,9.45,0.006328948396391584,3.3379656503489663e-06,Timber,0,0,0
603,1.26,0.005132928298653473,2.1955794099264698e-06,Timber,0,0,0
604,9.82,0.00201,8.69e-06,Steel,0,0,0
605,4.94,0.00164,5.41e-06,Steel,0,0,0
606,8.35,0.014471586251101506,1.745223405192251e-05,Timber,0,0,0
607,6.3,0.03299611820312147,9.072865137286366e-05,Timber,0,0,0
608,3.16,0.024728318349861254,5.095747736767373e-05,Timber,0,0,0
609,4.63,0.01208960113629567,1.2179871302893462e-05,Timber,0,0,0
610,8.81,0.00164,5.41e-06,Steel,0,0,0
611,4.35,0.00201,8.69e-06,Steel,0,0,0
612,9.99,0.013015959191857433,1.4117932807008169e-05,Timber,0,0,0
613,1.63,0.00103,1.71e-06,Steel,0,0,0
614,2.29,0.013279569225496357,1.469557990122916e-05,Timber,0,0,0
615,3.83,0.00538,8.36e-05,Steel,0,0,0
616,1.45,0.030225785424026177,7.613317537493945e-05,Timber,0,0,0
617,3.08,0.00538,8.36e-05,Steel,0,0,0
618,6.12,0.00201,8.69e-06,Steel,0,0,0
619,7.08,0.014392990745219313,1.7263181882664065e-05,Timber,0,0,0
620,9.02,0.00334,2.77e-05,Steel,0,0,0
621,8.43,0.00201,8.69e-06,Steel,0,0,0
622,6.18,0.032849772118651324,8.99256273539435e-05,Timber,0,0,0
623,1.33,0.00538,8.36e-05,Steel,0,0,0
624,5.47,0.013909631383575424,1.6123153768912196e-05,Timber,0,0,0
625,9.19,0.022248859586539774,4.1250979408463564e-05,Timber,0,0,0
626,2.74,0.036170776353342385,0.00010902708850029273,Timber,0,0,0
627,2.61,0.00201,8.69e-06,Steel,0,0,0
628,2.08,0.02239654780739803,4.1800446140755456e-05,Timber,0,0,0
629,8.77,0.01720164442713337,2.4658047583127373e-05,Timber,0,0,0
630,1.59,0.004783794138936065,1.9070571969765873e-06,Timber,0,0,0
631,4.32,0.00239,1.32e-05,Steel,0,0,0
632,5.65,0.023028891634645388,4.419415416002002e-05,Timber,0,0,0
633,9.38,0.00164,5.41e-06,Steel,0,0,0
634,7.9,0.00239,1.32e-05,Steel,0,0,0
635,3.43,0.00164,5.41e-06,Steel,0,0,0
636,7.8,0.00201,8.69e-06,Steel,0,0,0
637,3.4,0.023112299109903377,4.451486417880337e-05,Timber,0,0,0
638,8.34,0.00459,5.79e-05,Steel,0,0,0
639,7.6,0.025213655979016147,5.297737065234806e-05,Timber,0,0,0
640,8.22,0.030478398064090344,7.741106237942883e-05,Timber,0,0,0
641,8.97,0.011018121637966578,1.0116583702418942e-05,Timber,0,0,0
642,3.75,0.00334,2.77e-05,Steel,0,0,0
643,1.57,0.03687667516310665,0.00011332409759044059,Timber,0,0,0
644,2.6,0.00334,2.77e-05,Steel,0,0,0
645,1.02,0.00334,2.77e-05,Steel,0,0,0
646,1.73,0.008539852186493668,6.077422947263391e-06,Timber,0,0,0
647,2.9,0.00201,8.69e-06,Steel,0,0,0
648,2.12,0.00103,1.71e-06,Steel,0,0,0
649,2.01,0.00164,5.41e-06,Steel,0,0,0
650,2.59,0.005634046674865334,2.645206827880094e-06,Timber,0,0,0
651,8.93,0.038443378164843264,0.00012315777706042898,Timber,0,0,0
652,2.17,0.00103,1.71e-06,Steel,0,0,0
653,3.1,0.015928396037472883,2.114281669388182e-05,Timber,0,0,0
654,2.44,0.010012666743025853,8.354457942241328e-06,Timber,0,0,0
655,5.54,0.00201,8.69e-06,Steel,0,0,0
656,3.99,0.025725385523953825,5.514962169633775e-05,Timber,0,0,0
657,1.26,0.011954991537300508,1.1910151888077229e-05,Timber,0,0,0
658,2.33,0.01679105947358394,2.3494973187119418e-05,Timber,0,0,0
659,3.73,0.00103,1.71e-06,Steel,0,0,0
660,6.03,0.021409901758752018,3.819865777661773e-05,Timber,0,0,0
661,2.73,0.00698277075431635,4.063257283944644e-06,Timber,0,0,0
662,8.2,0.03994508493067987,0.00013296748417660235,Timber,0,0,0
663,7.28,0.02330557379478535,4.526248082534881e-05,Timber,0,0,0
664,3.21,0.00103,1.71e-06,Steel,0,0,0
665,8.16,0.03860027399854293,0.00012416509606354915,Timber,0,0,0
666,1.7,0.03493734578268848,0.00010171817752826171,Timber,0,0,0
667,6.25,0.037441499589225644,0.00011682215762416533,Timber,0,0,0
668,9.39,0.00334,2.77e-05,Steel,0,0,0
669,5.02,0.00239,1.32e-05,Steel,0,0,0
670,5.56,0.01677279201504369,2.3443879331659447e-05,Timber,0,0,0
671,8.79,0.00334,2.77e-05,Steel,0,0,0
672,6.89,0.00239,1.32e-05,Steel,0,0,0
673,3.45,0.00164,5.41e-06,Steel,0,0,0
674,1.79,0.0150374271520647,1.884368461280439e-05,Timber,0,0,0
675,4.55,0.016227124986824753,2.1943298778169353e-05,Timber,0,0,0
676,3.77,0.004416470165142311,1.6254340599660126e-06,Timber,0,0,0
677,2.73,0.03382862621510606,9.536466263344673e-05,Timber,0,0,0
678,9.1,0.00538,8.36e-05,Steel,0,0,0
679,9.88,0.00239,1.32e-05,Steel,0,0,0
680,5.14,0.00103,1.71e-06,Steel,0,0,0
681,5.11,0.009864442936512544,8.108936203976018e-06,Timber,0,0,0
682,8.21,0.013164469893928431,1.4441938965679004e-05,Timber,0,0,0
683,1.26,0.035875236588526885,0.00010725271669023152,Timber,0,0,0
684,4.84,0.00459,5.79e-05,Steel,0,0,0
685,7.61,0.00538,8.36e-05,Steel,0,0,0
686,8.32,0.00201,8.69e-06,Steel,0,0,0
687,4.79,0.02446106763108932,4.98619858043938e-05,Timber,0,0,0
688,7.81,0.01564197931481503,2.038929307375844e-05,Timber,0,0,0
689,6.07,0.00239,1.32e-05,Steel,0,0,0
690,4.5,0.00239,1.32e-05,Steel,0,0,0
691,5.02,0.00103,1.71e-06,Steel,0,0,0
692,1.67,0.00239,1.32e-05,Steel,0,0,0
693,8.68,0.014470772200165091,1.745027067242257e-05,Timber,0,0,0
694,1.83,0.029142927461774566,7.077585175352117e-05,Timber,0,0,0
695,7.49,0.00538,8.36e-05,Steel,0,0,0
696,4.41,0.00239,1.32e-05,Steel,0,0,0
697,6.75,0.017333667666250004,2.5038002897000073e-05,Timber,0,0,0
698,6.34,0.02082327445975095,3.6134063268843015e-05,Timber,0,0,0
699,9.58,0.00459,5.79e-05,Steel,0,0,0
700,2.43,0.03663156867814121,0.0001118226519851147,Timber,0,0,0
701,1.28,0.027232127166938087,6.179906250302395e-05,Timber,0,0,0
702,3.07,0.00164,5.41e-06,Steel,0,0,0
703,5.93,0.00239,1.32e-05,Steel,0,0,0
704,7.51,0.00201,8.69e-06,Steel,0,0,0
705,9.23,0.00201,8.69e-06,Steel,0,0,0
706,7.51,0.00201,8.69e-06,Steel,0,0,0
707,5.87,0.006449096595783209,3.465903908478548e-06,Timber,0,0,0
708,5.61,0.026567358723632598,5.881871246251475e-05,Timber,0,0,0
709,4.55,0.03193406620470263,8.49820486971942e-05,Timber,0,0,0
710,7.41,0.011477671052978025,1.097807773336414e-05,Timber,0,0,0
711,7.31,0.00201,8.69e-06,Steel,0,0,0
712,7.37,0.00103,1.71e-06,Steel,0,0,0
713,2.67,0.01291476411501842,1.389926101221396e-05,Timber,0,0,0
714,5.37,0.016081296361016316,2.155067438756972e-05,Timber,0,0,0
715,1.45,0.00459,5.79e-05,Steel,0,0,0
716,8.4,0.016011681700694252,2.1364495907028933e-05,Timber,0,0,0
717,9.47,0.00164,5.41e-06,Steel,0,0,0
718,3.9,0.020429598085980417,3.478070649622456e-05,Timber,0,0,0
719,1.54,0.010327832326018043,8.888676712861937e-06,Timber,0,0,0
720,5.25,0.014211672776163708,1.6830970258062723e-05,Timber,0,0,0
721,3.95,0.00538,8.36e-05,Steel,0,0,0
722,9.95,0.036010123708416594,0.0001080607507912889,Timber,0,0,0
723,8.27,0.03694796616265825,0.0001137626836297449,Timber,0,0,0
724,4.21,0.00334,2.77e-05,Steel,0,0,0
725,7.48,0.027263251296968737,6.194040594013896e-05,Timber,0,0,0
726,3.6,0.00334,2.77e-05,Steel,0,0,0
727,2.73,0.00334,2.77e-05,Steel,0,0,0
728,8.77,0.00239,1.32e-05,Steel,0,0,0
729,9.59,0.016808525741284122,2.3543878132950915e-05,Timber,0,0,0
730,8.94,0.00103,1.71e-06,Steel,0,0,0
731,1.16,0.03245007683904235,8.775062390497939e-05,Timber,0,0,0
732,6.88,0.018726603511590854,2.9223806590027243e-05,Timber,0,0,0
733,7.87,0.00334,2.77e-05,Steel,0,0,0
734,8.92,0.00538,8.36e-05,Steel,0,0,0
735,5.36,0.00459,5.79e-05,Steel,0,0,0
736,1.55,0.00164,5.41e-06,Steel,0,0,0
737,8.18,0.00103,1.71e-06,Steel,0,0,0
738,2.61,0.0075862254938513195,4.7959014369633075e-06,Timber,0,0,0
739,7.21,0.00459,5.79e-05,Steel,0,0,0
740,8.42,0.027678398653823422,6.384114600333118e-05,Timber,0,0,0
741,7.71,0.031111141142114027,8.065859193037834e-05,Timber,0,0,0
742,5.07,0.00334,2.77e-05,Steel,0,0,0
743,6.97,0.021909904035173303,4.0003657902541944e-05,Timber,0,0,0
744,9.59,0.01903459220304425,3.0192975028016084e-05,Timber,0,0,0
745,8.76,0.012781961670579314,1.3614878679013227e-05,Timber,0,0,0
746,8.65,0.012506957303246252,1.303533174876873e-05,Timber,0,0,0
747,7.69,0.00164,5.41e-06,Steel,0,0,0
748,5.66,0.03732919725021701,0.00011612241394546743,Timber,0,0,0
749,5.12,0.00103,1.71e-06,Steel,0,0,0
750,2.01,0.00239,1.32e-05,Steel,0,0,0
751,7.67,0.0351039969762347,0.00010269088364229125,Timber,0,0,0
752,1.09,0.0118317015311686,1.1665763426888117e-05,Timber,0,0,0
753,1.91,0.00201,8.69e-06,Steel,0,0,0
754,6.32,0.037442131954605495,0.0001168261037755075,Timber,0,0,0
755,2.75,0.00538,8.36e-05,Steel,0,0,0
756,7.02,0.013161710702993221,1.4435885719107193e-05,Timber,0,0,0
757,5.16,0.00334,2.77e-05,Steel,0,0,0
758,3.11,0.021387134474986046,3.811746008759472e-05,Timber,0,0,0
759,9.89,0.004446231124552797,1.6474142677451693e-06,Timber,0,0,0
760,2.25,0.03459181966180197,9.971616562621913e-05,Timber,0,0,0
761,7.39,0.00239,1.32e-05,Steel,0,0,0
762,2.4,0.00334,2.77e-05,Steel,0,0,0
763,9.21,0.00239,1.32e-05,Steel,0,0,0
764,8.8,0.00103,1.71e-06,Steel,0,0,0
765,7.66,0.032203960707281154,8.642459043634238e-05,Timber,0,0,0
766,4.99,0.02633481850650694,5.7793555480888365e-05,Timber,0,0,0
767,9.92,0.00201,8.69e-06,Steel,0,0,0
768,4.13,0.024323653671680733,4.9303343994988966e-05,Timber,0,0,0
769,6.24,0.00459,5.79e-05,Steel,0,0,0
770,8.49,0.010891832223497749,9.886000765401992e-06,Timber,0,0,0
771,6.36,0.00164,5.41e-06,Steel,0,0,0
772,6.38,0.00103,1.71e-06,Steel,0,0,0
773,7.82,0.00459,5.79e-05,Steel,0,0,0
774,8.69,0.015806017264396215,2.08191818135326e-05,Timber,0,0,0
775,3.1,0.004483468793756437,1.6751243687156502e-06,Timber,0,0,0
776,9.67,0.027980431667615418,6.524204635884131e-05,Timber,0,0,0
777,8.39,0.00459,5.79e-05,Steel,0,0,0
778,8.04,0.00459,5.79e-05,Steel,0,0,0
779,7.21,0.030251330640239844,7.626191712542617e-05,Timber,0,0,0
780,1.55,0.01385204513299014,1.5989929530532985e-05,Timber,0,0,0
781,7.28,0.00538,8.36e-05,Steel,0,0,0
782,5.64,0.03850213514474664,0.0001235345342253612,Timber,0,0,0
783,2.9,0.029617944811705404,7.310188790576892e-05,Timber,0,0,0
784,8.49,0.00334,2.77e-05,Steel,0,0,0
785,9.54,0.010561787755975448,9.295946716856075e-06,Timber,0,0,0
786,4.58,0.0243445263625537,4.938799698475601e-05,Timber,0,0,0
787,9.16,0.004868455285803785,1.975154739155901e-06,Timber,0,0,0
788,2.17,0.00201,8.69e-06,Steel,0,0,0
789,3.31,0.024990666859257136,5.204445250586441e-05,Timber,0,0,0
790,2.55,0.00334,2.77e-05,Steel,0,0,0
791,7.46,0.00239,1.32e-05,Steel,0,0,0
792,4.09,0.010319826475169724,8.874901539801165e-06,Timber,0,0,0
793,5.51,0.00459,5.79e-05,Steel,0,0,0
794,4.92,0.026455239819793416,5.832330949356526e-05,Timber,0,0,0
795,2.62,0.01920492030793852,3.0735747002855775e-05,Timber,0,0,0
796,6.73,0.004566803744784751,1.737974703615002e-06,Timber,0,0,0
797,1.91,0.00334,2.77e-05,Steel,0,0,0
798,5.35,0.00164,5.41e-06,Steel,0,0,0
799,5.04,0.010743269241224011,9.618152832452494e-06,Timber,0,0,0
800,2.98,0.00334,2.77e-05,Steel,0,0,0
801,6.8,0.016005015338749436,2.1346709666133728e-05,Timber,0,0,0
802,2.37,0.00334,2.77e-05,Steel,0,0,0
803,3.94,0.025800751768670402,5.5473232652379074e-05,Timber,0,0,0
804,2.98,0.00239,1.32e-05,Steel,0,0,0
805,2.37,0.01976570276561058,3.2556917151538815e-05,Timber,0,0,0
806,8.1,0.00459,5.79e-05,Steel,0,0,0
807,3.92,0.00103,1.71e-06,Steel,0,0,0
808,9.19,0.030582604550737254,7.794130842556458e-05,Timber,0,0,0
809,6.86,0.004897891419076339,1.9991116960884698e-06,Timber,0,0,0
810,8.1,0.00239,1.32e-05,Steel,0,0,0
811,1.02,0.00103,1.71e-06,Steel,0,0,0
812,2.21,0.00334,2.77e-05,Steel,0,0,0
813,6.84,0.0050824111201118165,2.1525752328196872e-06,Timber,0,0,0
814,8.25,0.03559292517500921,0.00010557136020948371,Timber,0,0,0
815,5.58,0.009025645999435571,6.788523808927278e-06,Timber,0,0,0
816,2.03,0.03545777903643209,0.00010477117451637024,Timber,0,0,0
817,4.83,0.038087653521705275,0.00012088911256578903,Timber,0,0,0
818,8.85,0.00201,8.69e-06,Steel,0,0,0
819,2.87,0.00538,8.36e-05,Steel,0,0,0
820,9.8,0.00334,2.77e-05,Steel,0,0,0
821,5.48,0.00334,2.77e-05,Steel,0,0,0
822,8.71,0.00164,5.41e-06,Steel,0,0,0
823,8.36,0.00239,1.32e-05,Steel,0,0,0
824,2.08,0.00164,5.41e-06,Steel,0,0,0
825,5.92,0.00459,5.79e-05,Steel,0,0,0
826,9.43,0.00103,1.71e-06,Steel,0,0,0
827,9.87,0.00538,8.36e-05,Steel,0,0,0
828,7.57,0.0250757493715959,5.2399433878924356e-05,Timber,0,0,0
829,4.6,0.00164,5.41e-06,Steel,0,0,0
830,4.62,0.026345104428474514,5.783871061226895e-05,Timber,0,0,0
831,5.58,0.02253495792288385,4.231869404884547e-05,Timber,0,0,0
832,8.36,0.025661463091137867,5.4875890664819254e-05,Timber,0,0,0
833,5.62,0.037815701077007546,0.00011916893732879915,Timber,0,0,0
834,4.53,0.00334,2.77e-05,Steel,0,0,0
835,1.86,0.017611215266831896,2.5846241931224402e-05,Timber,0,0,0
836,4.19,0.02467683595661331,5.074551940246696e-05,Timber,0,0,0
837,9.91,0.00538,8.36e-05,Steel,0,0,0
838,7.3,0.00459,5.79e-05,Steel,0,0,0
839,5.04,0.00103,1.71e-06,Steel,0,0,0
840,8.35,0.016372244982124896,2.2337533812892818e-05,Timber,0,0,0
841,7.35,0.005497111563166068,2.5181862948245077e-06,Timber,0,0,0
842,4.06,0.03765495806843484,0.00011815798892796553,Timber,0,0,0
843,6.42,0.00164,5.41e-06,Steel,0,0,0
844,6.75,0.027601864802938386,6.34885783833074e-05,Timber,0,0,0
845,8.73,0.00164,5.41e-06,Steel,0,0,0
846,6.6,0.031344257640071954,8.187187391726741e-05,Timber,0,0,0
847,6.18,0.03568493940204677,0.00010611790834397918,Timber,0,0,0
848,6.69,0.022383158780118134,4.175048308133162e-05,Timber,0,0,0
849,4.05,0.00103,1.71e-06,Steel,0,0,0
850,7.61,0.023099683970438108,4.446628329450961e-05,Timber,0,0,0
851,3.85,0.03714753594903687,0.00011499495225708222,Timber,0,0,0
852,2.96,0.006914518222957724,3.984213521301203e-06,Timber,0,0,0
853,8.72,0.00103,1.71e-06,Steel,0,0,0
854,8.37,0.00538,8.36e-05,Steel,0,0,0
855,5.24,0.00459,5.79e-05,Steel,0,0,0
856,5.32,0.00239,1.32e-05,Steel,0,0,0
857,3.7,0.02881584843318828,6.919609341037327e-05,Timber,0,0,0
858,1.25,0.00239,1.32e-05,Steel,0,0,0
859,5.18,0.03793238302115062,0.00011990547347193967,Timber,0,0,0
860,4.49,0.00103,1.71e-06,Steel,0,0,0
861,7.1,0.027821700733292452,6.450391930774048e-05,Timber,0,0,0
862,4.82,0.008841701395640018,6.5146402974718865e-06,Timber,0,0,0
863,2.36,0.010921003473062407,9.939026404886764e-06,Timber,0,0,0
864,1.03,0.00103,1.71e-06,Steel,0,0,0
865,9.36,0.00459,5.79e-05,Steel,0,0,0
866,1.02,0.005411953807442076,2.440770334490565e-06,Timber,0,0,0
867,2.7,0.014164081528809012,1.6718433796229056e-05,Timber,0,0,0
868,5.27,0.017098407406966137,2.4362961321216205e-05,Timber,0,0,0
869,3.06,0.008207415850339015,5.613472911699675e-06,Timber,0,0,0
870,3.61,0.025273650778554438,5.322978530636045e-05,Timber,0,0,0
