,Length,Area,Moment of Inertia,Material,Manufacturer,Latitude,Longitude
433,3.46,0.03571226750125668,0.00010628050417344284,Timber,0,0,0
434,2.81,0.007351835995437771,4.504124375317874e-06,Timber,0,0,0
435,6.38,0.00538,8.36e-05,Steel,0,0,0
436,3.53,0.00164,5.41e-06,Steel,0,0,0
437,7.66,0.004037091118735648,1.3581753917478534e-06,Timber,0,0,0
438,6.79,0.012616724348406255,1.3265144440305603e-05,Timber,0,0,0
439,4.48,0.00103,1.71e-06,Steel,0,0,0
440,8.77,0.00538,8.36e-05,Steel,0,0,0
441,2.37,0.02307453399699668,4.4369509931546304e-05,Timber,0,0,0
442,3.97,0.010460364591616101,9.118268949127991e-06,Timber,0,0,0
443,2.35,0.00459,5.79e-05,Steel,0,0,0
444,4.23,0.00103,1.71e-06,Steel,0,0,0
445,9.0,0.00334,2.77e-05,Steel,0,0,0
446,1.59,0.020086837926801496,3.362342149146592e-05,Timber,0,0,0
447,8.52,0.03670509042317255,0.00011227197191443943,Timber,0,0,0
448,5.22,0.032483660688634564,8.793235097786188e-05,Timber,0,0,0
449,3.59,0.00201,8.69e-06,Steel,0,0,0
450,7.34,0.00164,5.41e-06,Steel,0,0,0
451,5.81,0.00334,2.77e-05,Steel,0,0,0
452,2.15,0.00538,8.36e-05,Steel,0,0,0
453,7.65,0.00459,5.79e-05,Steel,0,0,0
454,6.55,0.00201,8.69e-06,Steel,0,0,0
455,7.76,0.00538,8.36e-05,Steel,0,0,0
456,3.44,0.017194073120003893,2.46363458713367e-05,Timber,0,0,0
457,7.95,0.00459,5.79e-05,Steel,0,0,0
458,8.24,0.025404307675075465,5.378157070415818e-05,Timber,0,0,0
459,9.53,0.01636531414133339,2.231862557871055e-05,Timber,0,0,0
460,4.83,0.00164,5.41e-06,Steel,0,0,0
461,3.78,0.00538,8.36e-05,Steel,0,0,0
462,3.07,0.00459,5.79e-05,Steel,0,0,0
463,2.71,0.011310009245203395,1.0659692427215523e-05,Timber,0,0,0
464,8.41,0.008184382891079756,5.582010275649918e-06,Timber,0,0,0
465,1.29,0.03699443096283048,0.00011404899352196919,Timber,0,0,0
466,3.99,0.00103,1.71e-06,Steel,0,0,0
467,6.06,0.00459,5.79e-05,Steel,0,0,0
468,1.4,0.00201,8.69e-06,Steel,0,0,0
469,8.66,0.00103,1.71e-06,Steel,0,0,0
470,4.1,0.00239,1.32e-05,Steel,0,0,0
471,3.22,0.00538,8.36e-05,Steel,0,0,0
472,3.75,0.034543960266237225,9.944043257294801e-05,Timber,0,0,0
473,4.76,0.0397024613591712,0.00013135711983137353,Timber,0,0,0
474,6.25,0.01601454943670884,2.1372149471732614e-05,Timber,0,0,0
475,4.63,0.00334,2.77e-05,Steel,0,0,0
476,2.42,0.00103,1.71e-06,Steel,0,0,0
477,2.37,0.00103,1.71e-06,Steel,0,0,0
478,9.31,0.027926864807156733,6.49924814964341e-05,Timber,0,0,0
479,4.68,0.00334,2.77e-05,Steel,0,0,0
480,4.08,0.03509166964743662,0.00010261877322040204,Timber,0,0,0
481,6.28,0.03276581442707066,8.946654958910265e-05,Timber,0,0,0
482,6.63,0.00201,8.69e-06,Steel,0,0,0
483,8.6,0.006990163302271002,4.07186524936802e-06,Timber,0,0,0
484,9.65,0.00334,2.77e-05,Steel,0,0,0
485,5.19,0.00103,1.71e-06,Steel,0,0,0
486,1.72,0.00538,8.36e-05,Steel,0,0,0
487,9.8,0.00164,5.41e-06,Steel,0,0,0
488,8.19,0.03329730759732934,9.239255776926383e-05,Timber,0,0,0
489,6.62,0.00103,1.71e-06,Steel,0,0,0
490,2.04,0.00459,5.79e-05,Steel,0,0,0
491,4.51,0.02946516107996288,7.23496431223466e-05,Timber,0,0,0
492,8.86,0.00459,5.79e-05,Steel,0,0,0
493,8.66,0.03278785791987382,8.958696891448603e-05,Timber,0,0,0
494,9.21,0.00164,5.41e-06,Steel,0,0,0
495,7.3,0.00103,1.71e-06,Steel,0,0,0
496,7.49,0.0379339905931801,0.00011991563686028972,Timber,0,0,0
497,1.2,0.00334,2.77e-05,Steel,0,0,0
498,3.78,0.00103,1.71e-06,Steel,0,0,0
499,5.74,0.00201,8.69e-06,Steel,0,0,0
500,3.1,0.014552899798536929,1.7648907712188015e-05,Timber,0,0,0
501,9.55,0.00538,8.36e-05,Steel,0,0,0
502,1.84,0.00459,5.79e-05,Steel,0,0,0
503,2.01,0.03487310987420084,0.00010134448269150701,Timber,0,0,0
504,5.68,0.032432935560707254,8.76579424237491e-05,Timber,0,0,0
505,8.28,0.019626860728109676,3.210113850338449e-05,Timber,0,0,0
506,8.11,0.025309517275398815,5.338097205947592e-05,Timber,0,0,0
507,5.78,0.00239,1.32e-05,Steel,0,0,0
508,8.99,0.00459,5.79e-05,Steel,0,0,0
509,1.26,0.00201,8.69e-06,Steel,0,0,0
510,5.6,0.00459,5.79e-05,Steel,0,0,0
511,5.65,0.00538,8.36e-05,Steel,0,0,0
512,4.9,0.00164,5.41e-06,Steel,0,0,0
513,4.17,0.02655740688765078,5.8774655049686765e-05,Timber,0,0,0
514,2.88,0.032690225980759574,8.905423955609401e-05,Timber,0,0,0
515,9.05,0.0065920127708015315,3.621219364200874e-06,Timber,0,0,0
516,8.4,0.00334,2.77e-05,Steel,0,0,0
517,6.1,0.03038463517215855,7.693550454543121e-05,Timber,0,0,0
518,9.5,0.012648179528798665,1.333137044939347e-05,Timber,0,0,0
519,6.05,0.018699738002497295,2.9140016780170127e-05,Timber,0,0,0
520,4.68,0.00239,1.32e-05,Steel,0,0,0
521,1.98,0.037559424986596784,0.00011755920044364924,Timber,0,0,0
522,7.28,0.00239,1.32e-05,Steel,0,0,0
523,5.28,0.00459,5.79e-05,Steel,0,0,0
524,1.88,0.0071049597863503886,4.20670446380468e-06,Timber,0,0,0
525,4.9,0.00201,8.69e-06,Steel,0,0,0
526,3.3,0.01264277826601509,1.3319986856968628e-05,Timber,0,0,0
527,7.02,0.009270817773767613,7.162338516200457e-06,Timber,0,0,0
528,8.3,0.03669907430031344,0.0001122351712083272,Timber,0,0,0
529,9.54,0.00538,8.36e-05,Steel,0,0,0
530,3.87,0.006939846142392522,4.01345537334003e-06,Timber,0,0,0
531,2.45,0.00334,2.77e-05,Steel,0,0,0
532,2.77,0.00103,1.71e-06,Steel,0,0,0
533,1.96,0.00334,2.77e-05,Steel,0,0,0
534,9.39,0.018703333039588314,2.9151222232479654e-05,Timber,0,0,0
535,2.63,0.012012342579559663,1.2024697854058508e-05,Timber,0,0,0
536,2.73,0.00103,1.71e-06,Steel,0,0,0
537,8.41,0.00538,8.36e-05,Steel,0,0,0
538,8.23,0.00164,5.41e-06,Steel,0,0,0
539,4.22,0.00459,5.79e-05,Steel,0,0,0
540,5.07,0.03164150272486427,8.343205789063274e-05,Timber,0,0,0
541,2.92,0.00459,5.79e-05,Steel,0,0,0
542,5.62,0.00103,1.71e-06,Steel,0,0,0
543,5.37,0.01937658488188039,3.128767014039297e-05,Timber,0,0,0
544,2.54,0.00103,1.71e-06,Steel,0,0,0
545,6.65,0.03610225456957221,0.00010861439875051647,Timber,0,0,0
546,9.04,0.004015996970296465,1.344019305452532e-06,Timber,0,0,0
547,1.34,0.00164,5.41e-06,Steel,0,0,0
548,9.92,0.00201,8.69e-06,Steel,0,0,0
549,7.04,0.0063792022258432335,3.391185086516939e-06,Timber,0,0,0
550,6.32,0.014766519201421423,1.81708407771623e-05,Timber,0,0,0
551,7.37,0.016186992728004022,2.1834894464704593e-05,Timber,0,0,0
552,4.91,0.004432027683063214,1.6369057819532236e-06,Timber,0,0,0
553,9.53,0.00459,5.79e-05,Steel,0,0,0
554,4.36,0.00201,8.69e-06,Steel,0,0,0
555,4.19,0.00334,2.77e-05,Steel,0,0,0
556,7.05,0.00538,8.36e-05,Steel,0,0,0
557,1.13,0.03826015779885955,0.0001219866395661361,Timber,0,0,0
558,9.69,0.01593259616311421,2.115396837474014e-05,Timber,0,0,0
559,4.19,0.00164,5.41e-06,Steel,0,0,0
560,8.77,0.004303438216965413,1.543298373936538e-06,Timber,0,0,0
561,9.5,0.008824348905081329,6.489094466550836e-06,Timber,0,0,0
562,7.75,0.005762029349201326,2.7667485184214545e-06,Timber,0,0,0
563,8.08,0.00201,8.69e-06,Steel,0,0,0
564,9.26,0.00538,8.36e-05,Steel,0,0,0
565,7.04,0.00459,5.79e-05,Steel,0,0,0
566,1.43,0.00201,8.69e-06,Steel,0,0,0
567,7.98,0.00829542782654344,5.7345102354492695e-06,Timber,0,0,0
568,6.8,0.03968037370270924,0.00013121100476555495,Timber,0,0,0
569,3.48,0.012350268503266692,1.2710761008565108e-05,Timber,0,0,0
570,9.62,0.02087327295194941,3.6307793643881906e-05,Timber,0,0,0
571,3.18,0.0048280760763837775,1.942526549945781e-06,Timber,0,0,0
572,4.58,0.00334,2.77e-05,Steel,0,0,0
573,4.72,0.012877628007077752,1.381944192405611e-05,Timber,0,0,0
574,6.22,0.00103,1.71e-06,Steel,0,0,0
575,4.81,0.02367089114985526,4.6692590652358e-05,Timber,0,0,0
576,9.21,0.00103,1.71e-06,Steel,0,0,0
577,2.73,0.00239,1.32e-05,Steel,0,0,0
578,7.66,0.00538,8.36e-05,Steel,0,0,0
579,5.2,0.03192868380905409,8.495340414821271e-05,Timber,0,0,0
580,8.3,0.03134816393093755,8.189228182007782e-05,Timber,0,0,0
581,3.74,0.021614772570092023,3.893319943806687e-05,Timber,0,0,0
582,1.9,0.03763602207540623,0.00011803917980503875,Timber,0,0,0
583,1.41,0.00201,8.69e-06,Steel,0,0,0
584,9.88,0.01679060434629373,2.3493699526148158e-05,Timber,0,0,0
585,3.2,0.027998653297130038,6.532704887107423e-05,Timber,0,0,0
586,3.99,0.03593071847800794,0.00010758471086215509,Timber,0,0,0
587,6.94,0.028636623138053232,6.833801539590715e-05,Timber,0,0,0
588,5.51,0.016390220767941048,2.2386611401820504e-05,Timber,0,0,0
589,4.34,0.00103,1.71e-06,Steel,0,0,0
590,4.26,0.026005831382319922,5.6358605490471304e-05,Timber,0,0,0
591,5.84,0.017217894121547235,2.4704656498400902e-05,Timber,0,0,0
592,2.52,0.00164,5.41e-06,Steel,0,0,0
593,3.64,0.00334,2.77e-05,Steel,0,0,0
594,9.5,0.00459,5.79e-05,Steel,0,0,0
595,2.78,0.00201,8.69e-06,Steel,0,0,0
596,5.07,0.01169607379086799,1.139984517678576e-05,Timber,0,0,0
597,3.04,0.019433282732230682,3.147103981256793e-05,Timber,0,0,0
598,5.44,0.03231776748221834,8.703650791956075e-05,Timber,0,0,0
599,2.42,0.00459,5.79e-05,Steel,0,0,0
600,8.28,0.00997545821258676,8.292480545922055e-06,Timber,0,0,0
601,4.48,0.00164,5.41e-06,Steel,0,0,0
602,3.67,0.00459,5.79e-05,Steel,0,0,0
603,7.23,0.00239,1.32e-05,Steel,0,0,0
604,4.13,0.01164921177216048,1.1308677909386857e-05,Timber,0,0,0
605,9.89,0.015110084278801093,1.9026220576039327e-05,Timber,0,0,0
606,3.86,0.025786913876723366,5.5413743940462333e-05,Timber,0,0,0
607,2.1,0.021395359785836517,3.81467850304492e-05,Timber,0,0,0
608,5.49,0.0356599043447413,0.00010596906482300826,Timber,0,0,0
609,1.45,0.00538,8.36e-05,Steel,0,0,0
610,3.14,0.00201,8.69e-06,Steel,0,0,0
611,8.03,0.03047180194390375,7.737755947570803e-05,Timber,0,0,0
612,5.9,0.00201,8.69e-06,Steel,0,0,0
613,8.46,0.01334484713392765,1.4840412085658084e-05,Timber,0,0,0
614,6.04,0.00239,1.32e-05,Steel,0,0,0
615,7.64,0.031639723911675625,8.342267743392151e-05,Timber,0,0,0
616,1.14,0.029828874675110723,7.414681369862182e-05,Timber,0,0,0
617,9.16,0.00729751914690477,4.437815474953477e-06,Timber,0,0,0
618,4.1,0.019329581985661193,3.113606164503314e-05,Timber,0,0,0
619,5.83,0.00239,1.32e-05,Steel,0,0,0
620,9.89,0.004118712876984617,1.4136496469199085e-06,Timber,0,0,0
621,1.27,0.03885243095994925,0.00012579261595813528,Timber,0,0,0
622,1.4,0.00103,1.71e-06,Steel,0,0,0
623,2.01,0.03139168103791491,8.211980319884888e-05,Timber,0,0,0
624,6.98,0.00334,2.77e-05,Steel,0,0,0
625,9.88,0.00459,5.79e-05,Steel,0,0,0
626,5.15,0.00538,8.36e-05,Steel,0,0,0
627,1.88,0.020474009591481015,3.4932089062671385e-05,Timber,0,0,0
628,3.88,0.00103,1.71e-06,Steel,0,0,0
629,9.53,0.00201,8.69e-06,Steel,0,0,0
630,5.02,0.00164,5.41e-06,Steel,0,0,0
631,8.66,0.00239,1.32e-05,Steel,0,0,0
632,1.89,0.037441403557222586,0.00011682155836123335,Timber,0,0,0
633,1.8,0.00164,5.41e-06,Steel,0,0,0
634,4.76,0.00538,8.36e-05,Steel,0,0,0
635,9.74,0.03155292683045026,8.296559929731231e-05,Timber,0,0,0
636,9.94,0.00334,2.77e-05,Steel,0,0,0
637,1.85,0.00103,1.71e-06,Steel,0,0,0
638,6.64,0.027602171023842013,6.348998710245197e-05,Timber,0,0,0
639,1.62,0.033522791073395605,9.3648126779211e-05,Timber,0,0,0
640,5.23,0.00164,5.41e-06,Steel,0,0,0
641,4.46,0.00164,5.41e-06,Steel,0,0,0
642,3.99,0.03251322705891612,8.809249448205296e-05,Timber,0,0,0
643,1.88,0.022666699107117775,4.281493736771781e-05,Timber,0,0,0
644,8.8,0.012358776017023293,1.272827871991251e-05,Timber,0,0,0
645,8.0,0.03548923518533019,0.0001049571511699732,Timber,0,0,0
646,4.62,0.007581849581473415,4.790370256340717e-06,Timber,0,0,0
647,9.31,0.024892577914243597,5.1636702934724004e-05,Timber,0,0,0
648,8.94,0.017740273916522012,2.6226443219435938e-05,Timber,0,0,0
649,2.5,0.00201,8.69e-06,Steel,0,0,0
650,8.48,0.03452942396380743,9.935675993936326e-05,Timber,0,0,0
651,9.97,0.00164,5.41e-06,Steel,0,0,0
652,4.77,0.00459,5.79e-05,Steel,0,0,0
653,6.29,0.03295182834631003,9.048524928039011e-05,Timber,0,0,0
654,8.1,0.00103,1.71e-06,Steel,0,0,0
655,2.81,0.00459,5.79e-05,Steel,0,0,0
656,8.23,0.006604527705485554,3.63498218437719e-06,Timber,0,0,0
657,9.33,0.01800386286575071,2.701158984072978e-05,Timber,0,0,0
658,3.39,0.03287732911631658,9.007656415188315e-05,Timber,0,0,0
659,2.9,0.00459,5.79e-05,Steel,0,0,0
660,3.81,0.00538,8.36e-05,Steel,0,0,0
661,4.28,0.00459,5.79e-05,Steel,0,0,0
662,3.69,0.00239,1.32e-05,Steel,0,0,0
663,7.41,0.00334,2.77e-05,Steel,0,0,0
664,2.8,0.035575699249392634,0.00010546919809026963,Timber,0,0,0
665,8.37,0.00201,8.69e-06,Steel,0,0,0
666,8.52,0.00239,1.32e-05,Steel,0,0,0
667,7.81,0.010083352767903168,8.472833586831707e-06,Timber,0,0,0
668,6.88,0.03867235849976318,0.0001246292759945171,Timber,0,0,0
669,7.86,0.00164,5.41e-06,Steel,0,0,0
670,9.1,0.00239,1.32e-05,Steel,0,0,0
671,5.29,0.00538,8.36e-05,Steel,0,0,0
672,2.32,0.00164,5.41e-06,Steel,0,0,0
673,7.05,0.00201,8.69e-06,Steel,0,0,0
674,8.11,0.00103,1.71e-06,Steel,0,0,0
675,3.92,0.022106747909911535,4.072569192936483e-05,Timber,0,0,0
676,7.29,0.00538,8.36e-05,Steel,0,0,0
677,4.35,0.005420470588573795,2.448458450132795e-06,Timber,0,0,0
678,4.43,0.007921118237658316,5.2286761779135995e-06,Timber,0,0,0
679,5.08,0.006404165858021858,3.4177783614210705e-06,Timber,0,0,0
680,7.95,0.027354206655142946,6.235438514435556e-05,Timber,0,0,0
681,4.5,0.022704923350424677,4.295946202905498e-05,Timber,0,0,0
682,5.0,0.011860364172266165,1.1722353191564573e-05,Timber,0,0,0
683,3.32,0.00103,1.71e-06,Steel,0,0,0
684,6.32,0.0236585381211402,4.6643868835787e-05,Timber,0,0,0
685,6.29,0.00334,2.77e-05,Steel,0,0,0
686,7.83,0.00164,5.41e-06,Steel,0,0,0
687,4.52,0.021070581988974716,3.699745211284214e-05,Timber,0,0,0
688,9.05,0.00538,8.36e-05,Steel,0,0,0
689,6.68,0.021313861813993376,3.785672545216708e-05,Timber,0,0,0
690,9.83,0.035872638014735406,0.00010723717984468665,Timber,0,0,0
691,5.5,0.0105976170951561,9.359124007962068e-06,Timber,0,0,0
692,2.82,0.00239,1.32e-05,Steel,0,0,0
693,8.02,0.026089635954827065,5.67224253546171e-05,Timber,0,0,0
694,7.26,0.00201,8.69e-06,Steel,0,0,0
695,6.19,0.03111879513179646,8.069828420455992e-05,Timber,0,0,0
696,5.37,0.00538,8.36e-05,Steel,0,0,0
697,3.73,0.00239,1.32e-05,Steel,0,0,0
698,3.67,0.031731302282795616,8.39062953801792e-05,Timber,0,0,0
699,4.02,0.00334,2.77e-05,Steel,0,0,0
700,8.39,0.00103,1.71e-06,Steel,0,0,0
701,2.08,0.038310119152215244,0.00012230543578807743,Timber,0,0,0
702,8.55,0.00239,1.32e-05,Steel,0,0,0
703,4.36,0.008638816641546232,6.2190960805213425e-06,Timber,0,0,0
704,7.57,0.00239,1.32e-05,Steel,0,0,0
705,7.09,0.026925332330121142,6.041446009062223e-05,Timber,0,0,0
706,3.54,0.01126726459703892,1.057927095830722e-05,Timber,0,0,0
707,1.48,0.026025361167418628,5.6443285324548454e-05,Timber,0,0,0
708,6.48,0.00103,1.71e-06,Steel,0,0,0
709,6.66,0.00538,8.36e-05,Steel,0,0,0
710,4.21,0.012272953547092605,1.2552115730757747e-05,Timber,0,0,0
711,9.41,0.029823539222699924,7.412029098066007e-05,Timber,0,0,0
712,9.31,0.032314542655687034,8.701913892051808e-05,Timber,0,0,0
713,7.26,0.03942744529441966,0.00012954362020370459,Timber,0,0,0
714,1.7,0.00201,8.69e-06,Steel,0,0,0
715,3.83,0.007095288111613883,4.195259448900775e-06,Timber,0,0,0
716,3.68,0.02056416152209102,3.524039492555407e-05,Timber,0,0,0
717,4.26,0.00538,8.36e-05,Steel,0,0,0
718,6.78,0.00239,1.32e-05,Steel,0,0,0
719,6.18,0.00538,8.36e-05,Steel,0,0,0
720,5.87,0.00334,2.77e-05,Steel,0,0,0
721,9.38,0.02964962247419217,7.325834273851011e-05,Timber,0,0,0
722,1.32,0.014837347067982508,1.8345572334647426e-05,Timber,0,0,0
723,7.55,0.00201,8.69e-06,Steel,0,0,0
724,5.43,0.03321533976505266,9.193823297565735e-05,Timber,0,0,0
725,1.84,0.022676081191619197,4.285038818407549e-05,Timber,0,0,0
726,7.36,0.00239,1.32e-05,Steel,0,0,0
727,1.74,0.00164,5.41e-06,Steel,0,0,0
728,4.66,0.023633940814162754,4.6546929867279e-05,Timber,0,0,0
729,5.98,0.00164,5.41e-06,Steel,0,0,0
730,5.62,0.03624837623537405,0.00010949539830843586,Timber,0,0,0
731,9.23,0.00334,2.77e-05,Steel,0,0,0
732,4.68,0.00201,8.69e-06,Steel,0,0,0
733,8.69,0.00334,2.77e-05,Steel,0,0,0
734,7.59,0.03968178329105322,0.00013122032709650923,Timber,0,0,0
735,8.64,0.03648970479837786,0.00011095821302273002,Timber,0,0,0
736,7.32,0.0074891241598515155,4.673915056805973e-06,Timber,0,0,0
737,5.87,0.00334,2.77e-05,Steel,0,0,0
738,4.33,0.038161905946584904,0.00012136092212299935,Timber,0,0,0
739,6.5,0.02772021324327927,6.403418518773962e-05,Timber,0,0,0
740,9.22,0.00538,8.36e-05,Steel,0,0,0
741,4.32,0.030642362707545282,7.824619935839682e-05,Timber,0,0,0
742,4.02,0.012955441908723008,1.398695625419137e-05,Timber,0,0,0
743,4.11,0.023840910150176416,4.7365749732398734e-05,Timber,0,0,0
744,3.08,0.029582839181937468,7.292869783869788e-05,Timber,0,0,0
745,9.81,0.025335663267627245,5.349131943421637e-05,Timber,0,0,0
746,7.67,0.029864151595848522,7.432229587831848e-05,Timber,0,0,0
747,3.82,0.006293726442828106,3.3009160447628105e-06,Timber,0,0,0
748,5.48,0.012500606627358486,1.3022097170996574e-05,Timber,0,0,0
749,8.58,0.030356065278333486,7.679089159853699e-05,Timber,0,0,0
750,9.18,0.00164,5.41e-06,Steel,0,0,0
751,3.43,0.00201,8.69e-06,Steel,0,0,0
752,3.41,0.00645346377435021,3.4705995572375384e-06,Timber,0,0,0
753,9.22,0.01609279033401495,2.1581491727880418e-05,Timber,0,0,0
754,4.16,0.02044878535496025,3.484606854110306e-05,Timber,0,0,0
755,2.84,0.00459,5.79e-05,Steel,0,0,0
756,9.97,0.00239,1.32e-05,Steel,0,0,0
757,1.74,0.03182802473675829,8.441859655364146e-05,Timber,0,0,0
758,9.39,0.013108955670293259,1.4320393230476147e-05,Timber,0,0,0
759,1.24,0.012641287813271911,1.3316846464831412e-05,Timber,0,0,0
760,7.9,0.00103,1.71e-06,Steel,0,0,0
761,3.56,0.030205993596172633,7.603350409433517e-05,Timber,0,0,0
762,9.32,0.00103,1.71e-06,Steel,0,0,0
763,5.55,0.03627776376223234,0.00010967301196569482,Timber,0,0,0
764,7.94,0.03789028954872033,0.0001196395035071554,Timber,0,0,0
765,4.57,0.0192708616189639,3.0947175628104664e-05,Timber,0,0,0
766,3.95,0.00334,2.77e-05,Steel,0,0,0
767,8.87,0.026648247231537303,5.9177423376094626e-05,Timber,0,0,0
768,9.32,0.00239,1.32e-05,Steel,0,0,0
769,9.36,0.03625724987996373,0.00010954901407151085,Timber,0,0,0
770,3.58,0.00164,5.41e-06,Steel,0,0,0
771,8.4,0.00201,8.69e-06,Steel,0,0,0
772,6.11,0.00459,5.79e-05,Steel,0,0,0
773,7.81,0.00459,5.79e-05,Steel,0,0,0
774,4.56,0.038800094565598825,0.00012545394485828428,Timber,0,0,0
775,6.95,0.00538,8.36e-05,Steel,0,0,0
776,9.04,0.015392892344905939,1.9745094561821987e-05,Timber,0,0,0
777,5.97,0.023782835142829827,4.713527061925179e-05,Timber,0,0,0
778,3.07,0.035713150682583544,0.00010628576097307645,Timber,0,0,0
779,1.8,0.00459,5.79e-05,Steel,0,0,0
780,3.6,0.00164,5.41e-06,Steel,0,0,0
781,6.37,0.03819986879295015,0.00012160249798321722,Timber,0,0,0
782,6.66,0.011371735612340781,1.0776364236414963e-05,Timber,0,0,0
783,9.81,0.03515693113902264,0.00010300081725949833,Timber,0,0,0
784,7.95,0.029591434574886277,7.297108334998124e-05,Timber,0,0,0
785,4.36,0.00538,8.36e-05,Steel,0,0,0
786,5.74,0.00459,5.79e-05,Steel,0,0,0
787,8.9,0.029281776652175562,7.145187032565782e-05,Timber,0,0,0
788,2.91,0.037523295979818364,0.00011733314509908774,Timber,0,0,0
789,4.49,0.00538,8.36e-05,Steel,0,0,0
790,4.78,0.00459,5.79e-05,Steel,0,0,0
791,6.13,0.00103,1.71e-06,Steel,0,0,0
792,5.47,0.00459,5.79e-05,Steel,0,0,0
793,3.47,0.03079957936410954,7.90511740838402e-05,Timber,0,0,0
794,1.5,0.012297101195890994,1.2601558151831975e-05,Timber,0,0,0
795,6.87,0.03496186206552626,0.00010186098325740702,Timber,0,0,0
796,2.66,0.02814993293645318,6.603489369390097e-05,Timber,0,0,0
797,6.29,0.01670209110297223,2.324665393433201e-05,Timber,0,0,0
798,8.37,0.00334,2.77e-05,Steel,0,0,0
799,2.09,0.019092758200656066,3.037778464239329e-05,Timber,0,0,0
800,5.92,0.00201,8.69e-06,Steel,0,0,0
801,3.17,0.004434059515515586,1.6384069822611925e-06,Timber,0,0,0
802,6.74,0.00459,5.79e-05,Steel,0,0,0
803,1.86,0.005256349483243847,2.3024341574998218e-06,Timber,0,0,0
804,1.81,0.00103,1.71e-06,Steel,0,0,0
805,1.07,0.00201,8.69e-06,Steel,0,0,0
806,1.95,0.019601128162106983,3.201701876894529e-05,Timber,0,0,0
807,6.63,0.00201,8.69e-06,Steel,0,0,0
808,7.7,0.00239,1.32e-05,Steel,0,0,0
809,5.3,0.030106002553085466,7.553094914386572e-05,Timber,0,0,0
810,5.37,0.00201,8.69e-06,Steel,0,0,0
811,4.56,0.00103,1.71e-06,Steel,0,0,0
812,5.95,0.011226869311008612,1.0503549543872247e-05,Timber,0,0,0
813,4.04,0.029336777499449816,7.172054283768542e-05,Timber,0,0,0
814,4.11,0.01062971086648586,9.41589609209063e-06,Timber,0,0,0
815,1.65,0.00239,1.32e-05,Steel,0,0,0
816,6.15,0.00164,5.41e-06,Steel,0,0,0
817,4.17,0.008445273664668886,5.943553939262485e-06,Timber,0,0,0
818,9.44,0.00239,1.32e-05,Steel,0,0,0
819,8.3,0.03636548008780055,0.00011020401183468486,Timber,0,0,0
820,1.16,0.00239,1.32e-05,Steel,0,0,0
821,2.06,0.03777109430430524,0.0001188879637453933,Timber,0,0,0
822,7.06,0.00459,5.79e-05,Steel,0,0,0
823,8.67,0.00201,8.69e-06,Steel,0,0,0
824,3.94,0.00201,8.69e-06,Steel,0,0,0
825,8.63,0.03488032444257437,0.0001013864194349376,Timber,0,0,0
826,2.58,0.012729996846393386,1.3504401642432129e-05,Timber,0,0,0
827,2.1,0.01459532590700201,1.7751961527633667e-05,Timber,0,0,0
828,6.97,0.00334,2.77e-05,Steel,0,0,0
829,9.72,0.00164,5.41e-06,Steel,0,0,0
830,8.99,0.029208453036729656,7.109447739990348e-05,Timber,0,0,0
831,1.72,0.00459,5.79e-05,Steel,0,0,0
832,7.06,0.012136814337000161,1.2275188520901057e-05,Timber,0,0,0
833,6.26,0.00538,8.36e-05,Steel,0,0,0
834,3.04,0.00164,5.41e-06,Steel,0,0,0
835,1.05,0.03929192001432015,0.00012865458153431104,Timber,0,0,0
836,1.38,0.00103,1.71e-06,Steel,0,0,0
837,8.41,0.03715240919881177,0.00011502512577299612,Timber,0,0,0
838,6.6,0.02446071916055065,4.986056515427748e-05,Timber,0,0,0
839,5.76,0.031013201700365794,8.015155664229764e-05,Timber,0,0,0
840,1.36,0.03579034253552296,0.00010674571823417202,Timber,0,0,0
841,4.12,0.020308248527656468,3.436874652175509e-05,Timber,0,0,0
842,6.79,0.00538,8.36e-05,Steel,0,0,0
843,8.43,0.03816225783150705,0.00012136316023320176,Timber,0,0,0
844,9.72,0.00239,1.32e-05,Steel,0,0,0
845,2.32,0.00538,8.36e-05,Steel,0,0,0
846,6.36,0.03204368537211674,8.556648101893404e-05,Timber,0,0,0
847,5.86,0.00103,1.71e-06,Steel,0,0,0
848,7.67,0.008278652077864154,5.711340018860372e-06,Timber,0,0,0
849,3.9,0.028432557604606005,6.736752766160323e-05,Timber,0,0,0
850,8.2,0.027507126212882673,6.305349937428809e-05,Timber,0,0,0
851,1.06,0.00334,2.77e-05,Steel,0,0,0
852,3.81,0.00334,2.77e-05,Steel,0,0,0
853,4.7,0.016398299915334702,2.240868667610551e-05,Timber,0,0,0
854,2.91,0.016609499389450458,2.2989622497346262e-05,Timber,0,0,0
855,7.83,0.00103,1.71e-06,Steel,0,0,0
856,2.17,0.00239,1.32e-05,Steel,0,0,0
857,9.32,0.01249484889413913,1.3010104073947486e-05,Timber,0,0,0
858,1.66,0.028795304945445813,6.909746557510133e-05,Timber,0,0,0
859,8.96,0.00538,8.36e-05,Steel,0,0,0
860,7.54,0.00459,5.79e-05,Steel,0,0,0
861,1.34,0.00459,5.79e-05,Steel,0,0,0
862,4.1,0.00164,5.41e-06,Steel,0,0,0
863,3.13,0.029485159669129964,7.244788672617401e-05,Timber,0,0,0
864,5.8,0.00538,8.36e-05,Steel,0,0,0
865,2.88,0.036316009230388455,0.00010990437720180496,Timber,0,0,0
866,6.23,0.00538,8.36e-05,Steel,0,0,0
